Year,SSP,Process,mean_TgCH4,ymin_TgCH4,ymax_TgCH4
2047,SSP4-6.0,Postfire,0.1639353326035226,0.08671407485131036,0.24115659035573486
2048,SSP4-6.0,Postfire,0.17085891846205614,0.09044653137153114,0.25127130555258115
2049,SSP4-6.0,Postfire,0.17793202667952876,0.09426240929861039,0.2616016440604471
2050,SSP4-6.0,Postfire,0.1851540827224833,0.09816473262479324,0.27214343282017334
2051,SSP4-6.0,Postfire,0.19252544432878793,0.10215546290785389,0.282895425749722
2052,SSP4-6.0,Postfire,0.20004718758595535,0.10623592805448,0.2938584471174307
2053,SSP4-6.0,Postfire,0.2077207205910254,0.11040715333206917,0.3050342878499816
2054,SSP4-6.0,Postfire,0.2155485012198901,0.11466963189905723,0.316427370540723
2055,SSP4-6.0,Postfire,0.22353426720991793,0.11902341355858492,0.3280451208612509
2056,SSP4-6.0,Postfire,0.23168236795794553,0.12346865026701619,0.33989608564887486
2057,SSP4-6.0,Postfire,0.23999558532019788,0.12800666460684595,0.3519845060335498
2058,SSP4-6.0,Postfire,0.24847618509044248,0.13263905287370611,0.36431331730717886
2059,SSP4-6.0,Postfire,0.25712640696178657,0.1373673678556654,0.37688544606790775
2060,SSP4-6.0,Postfire,0.265946844120173,0.1421938644281588,0.3896998238121872
2061,SSP4-6.0,Postfire,0.2749376880488652,0.1471206093922316,0.4027547667054988
2062,SSP4-6.0,Postfire,0.28409959688503345,0.15214911224349387,0.416050081526573
2063,SSP4-6.0,Postfire,0.29343406524588805,0.157280284954765,0.4295878455370111
2064,SSP4-6.0,Postfire,0.30294306205872784,0.16251478798213184,0.44337133613532387
2065,SSP4-6.0,Postfire,0.3126291659580891,0.1678530643552152,0.457405267560963
2066,SSP4-6.0,Postfire,0.32249660952635206,0.17329495672757939,0.47169826232512474
2067,SSP4-6.0,Postfire,0.33254983893622236,0.178840621262311,0.4862590566101337
2068,SSP4-6.0,Postfire,0.34279222020091754,0.18449107578745524,0.5010933646143798
2069,SSP4-6.0,Postfire,0.3532251145883145,0.19024835314621283,0.5162018760304162
2070,SSP4-6.0,Postfire,0.36384854787453824,0.1961148524880465,0.53158224326103
2071,SSP4-6.0,Postfire,0.3746619696431822,0.20209283217557922,0.5472311071107852
2072,SSP4-6.0,Postfire,0.3856657861289824,0.20818370342559153,0.5631478688323732
2073,SSP4-6.0,Postfire,0.39686118167638246,0.21438834358614534,0.5793340197666196
2074,SSP4-6.0,Postfire,0.40824908841598967,0.2207076697837497,0.5957905070482297
2075,SSP4-6.0,Postfire,0.41983089812814867,0.2271423318472339,0.6125194644090635
2076,SSP4-6.0,Postfire,0.43160818404140033,0.23369290183922337,0.6295234662435774
2077,SSP4-6.0,Postfire,0.4435832682034411,0.2403596366011594,0.6468068998057228
2078,SSP4-6.0,Postfire,0.4557596489445308,0.24714241974807108,0.6643768781409906
2079,SSP4-6.0,Postfire,0.4681410329446997,0.2540413063906339,0.6822407594987656
2080,SSP4-6.0,Postfire,0.48073042110818753,0.26105691238737266,0.7004039298290023
2081,SSP4-6.0,Postfire,0.4935293280136735,0.2681905891285449,0.7188680668988021
2082,SSP4-6.0,Postfire,0.5065386640540359,0.2754438510476982,0.7376334770603736
2083,SSP4-6.0,Postfire,0.5197580130381797,0.28281855029379077,0.7566974757825686
2084,SSP4-6.0,Postfire,0.5331874017577067,0.2903160662222543,0.7760587372931591
2085,SSP4-6.0,Postfire,0.5468257706996157,0.2979379433180005,0.7957135980812309
2086,SSP4-6.0,Postfire,0.5606727997138286,0.30568516261955625,0.8156604368081009
2087,SSP4-6.0,Postfire,0.5747296312164982,0.3135579296331385,0.8359013327998579
2088,SSP4-6.0,Postfire,0.5889979421609292,0.3215562332512786,0.8564396510705797
2089,SSP4-6.0,Postfire,0.6034808691538359,0.32967960284745645,0.8772821354602154
2090,SSP4-6.0,Postfire,0.6181828092520505,0.33792731707622903,0.898438301427872
2091,SSP4-6.0,Postfire,0.633107162333977,0.3462993398120052,0.9199149848559488
2092,SSP4-6.0,Postfire,0.648257550236641,0.35479583064033177,0.9417192698329502
2093,SSP4-6.0,Postfire,0.6636333917420991,0.3634185910067294,0.9638481924774689
2094,SSP4-6.0,Postfire,0.6792318748685597,0.37217004484227717,0.9862937048948424
2095,SSP4-6.0,Postfire,0.6950507585478298,0.3810519337488587,1.009049583346801
2096,SSP4-6.0,Postfire,0.7110878857445001,0.3900655096906238,1.0321102617983764
2097,SSP4-6.0,Postfire,0.7273429427094205,0.39921108201716016,1.0554748034016808
2098,SSP4-6.0,Postfire,0.743816134537491,0.4084886077857318,1.0791436612892502
2099,SSP4-6.0,Postfire,0.7605095899235395,0.417897400393519,1.10312177945356
2100,SSP4-6.0,Postfire,0.7774274042569751,0.4274363230992136,1.1274184854147367
2014,SSP5-8.5,Gradual,0.00585941010153904,0,0.0156823421185512
2015,SSP5-8.5,Gradual,0.01180255890664945,0,0.03153425226846633
2016,SSP5-8.5,Gradual,0.01777721708049142,0,0.04739467536354016
2017,SSP5-8.5,Gradual,0.02380551943939608,0,0.06332811288554732
2018,SSP5-8.5,Gradual,0.02992566815683474,0,0.07944381917440078
2019,SSP5-8.5,Gradual,0.03617888571143369,0,0.09585414871803954
2020,SSP5-8.5,Gradual,0.04260468035944175,0,0.11266432473506918
2021,SSP5-8.5,Gradual,0.04924803486680763,0,0.12999222645444958
2022,SSP5-8.5,Gradual,0.05615672723971406,0,0.14796167841986624
2023,SSP5-8.5,Gradual,0.06335446184398624,0,0.16662734853235994
2024,SSP5-8.5,Gradual,0.07084159345357226,0,0.18597703742835833
2025,SSP5-8.5,Gradual,0.07858593268977337,0,0.20590885391721261
2026,SSP5-8.5,Gradual,0.08655058508106526,0,0.2263092614835297
2027,SSP5-8.5,Gradual,0.09470656090186796,0,0.247090383022229
2028,SSP5-8.5,Gradual,0.10305210371919972,0,0.2682419648416252
2029,SSP5-8.5,Gradual,0.11158628983622124,0,0.2897590349601219
2030,SSP5-8.5,Gradual,0.12032363181009809,0,0.3116773201303116
2031,SSP5-8.5,Gradual,0.12927926200531753,0,0.334035481159478
2032,SSP5-8.5,Gradual,0.1384792972485656,0,0.3569006814351736
2033,SSP5-8.5,Gradual,0.1479786148212187,0,0.3804163566040013
2034,SSP5-8.5,Gradual,0.15785642644257347,0,0.4047889444113072
2035,SSP5-8.5,Gradual,0.16813857315154118,0,0.43008030413750614
2036,SSP5-8.5,Gradual,0.17885578002257166,0,0.45635688584623446
2037,SSP5-8.5,Gradual,0.18998531734303184,0,0.48354584649015386
2038,SSP5-8.5,Gradual,0.20152600590735645,0,0.5116260490924202
2039,SSP5-8.5,Gradual,0.2134467701577687,0,0.540504069326221
2040,SSP5-8.5,Gradual,0.22571825587704988,0,0.5700898332133986
2041,SSP5-8.5,Gradual,0.238321779439858,0,0.6003251478869702
2042,SSP5-8.5,Gradual,0.2512729834565205,0,0.6312423174064956
2043,SSP5-8.5,Gradual,0.26461101029421624,0,0.6629361380247301
2044,SSP5-8.5,Gradual,0.2783948657345128,0,0.6955506147833169
2045,SSP5-8.5,Gradual,0.29272802666896147,0,0.7293382295730892
2046,SSP5-8.5,Gradual,0.30768893692336996,0,0.7644863002907516
2047,SSP5-8.5,Gradual,0.3233477989564421,0,0.8011516855164371
2048,SSP5-8.5,Gradual,0.33971572491467555,0,0.8393413201204404
2049,SSP5-8.5,Gradual,0.35673606471934893,0,0.8788907243255223
2050,SSP5-8.5,Gradual,0.3743327686302178,0,0.9195873482532895
2051,SSP5-8.5,Gradual,0.3924769318209592,0,0.9613388397899674
2052,SSP5-8.5,Gradual,0.41115614373708864,0,1.0041025155423855
2053,SSP5-8.5,Gradual,0.4303770509093679,0,1.0478856887548056
2054,SSP5-8.5,Gradual,0.45019318640609335,0,1.0928097611141054
2055,SSP5-8.5,Gradual,0.4707060141347889,0,1.1391113440498841
2056,SSP5-8.5,Gradual,0.4920274681629277,0,1.1870499547726119
2057,SSP5-8.5,Gradual,0.5141855902814618,0,1.2366840233357799
2058,SSP5-8.5,Gradual,0.5372055313802452,0,1.2880551431479264
2059,SSP5-8.5,Gradual,0.5611101843779458,0,1.3412014886449124
2060,SSP5-8.5,Gradual,0.5858478871876099,0,1.3959919871656017
2061,SSP5-8.5,Gradual,0.611380707450822,0,1.4523261978036661
2062,SSP5-8.5,Gradual,0.6376963255958525,0,1.510170198789901
2063,SSP5-8.5,Gradual,0.664828257274075,0,1.5695996348516235
2064,SSP5-8.5,Gradual,0.6928291034481411,0,1.6307382534323955
2065,SSP5-8.5,Gradual,0.7217821749530019,0,1.6937792406744134
2066,SSP5-8.5,Gradual,0.7518529710499265,0,1.7590994664765334
2067,SSP5-8.5,Gradual,0.7831867914475974,0,1.8270323420647505
2068,SSP5-8.5,Gradual,0.8158632191033859,0,1.8977588850957834
2069,SSP5-8.5,Gradual,0.8498597416359986,0,1.9712299049324558
2070,SSP5-8.5,Gradual,0.8851078758237756,0,2.0472928635376575
2071,SSP5-8.5,Gradual,0.921532064286834,0,2.1257858645301626
2072,SSP5-8.5,Gradual,0.9591319567051124,0,2.2067190245063513
2073,SSP5-8.5,Gradual,0.9979362456639452,0,2.2901752498633923
2074,SSP5-8.5,Gradual,1.0379561996188384,0,2.3762018852281974
2075,SSP5-8.5,Gradual,1.0792404344673605,0,2.4649276446340602
2076,SSP5-8.5,Gradual,1.1218369317446206,0,2.5564819345384677
2077,SSP5-8.5,Gradual,1.1658536184555082,0,2.651124917327091
2078,SSP5-8.5,Gradual,1.2114593730109475,0,2.7492530925814096
2079,SSP5-8.5,Gradual,1.2588125800946175,0,2.851241348869642
2080,SSP5-8.5,Gradual,1.3080126547264517,0,2.9573330409013936
2081,SSP5-8.5,Gradual,1.3590559494824568,0,3.0675434901808525
2082,SSP5-8.5,Gradual,1.4119188165847765,0,3.1818420849765303
2083,SSP5-8.5,Gradual,1.4664838563055995,0,3.299992540263898
2084,SSP5-8.5,Gradual,1.5227016358276149,0,3.421909342610218
2085,SSP5-8.5,Gradual,1.5804274728187762,0,3.54729923722254
2086,SSP5-8.5,Gradual,1.6396124853620389,0,3.6760819499482515
2087,SSP5-8.5,Gradual,1.7003151416906048,0,3.808424154816667
2088,SSP5-8.5,Gradual,1.7626115570267271,0,3.9445379868932795
2089,SSP5-8.5,Gradual,1.826691996038449,0,4.084898423636488
2090,SSP5-8.5,Gradual,1.8928137113250103,0,4.2301416643511
2091,SSP5-8.5,Gradual,1.961125617296828,0,4.380666483247267
2092,SSP5-8.5,Gradual,2.0318024476311467,0,4.536934409176951
2093,SSP5-8.5,Gradual,2.1046215006681255,0,4.698491516106269
2094,SSP5-8.5,Gradual,2.179265185467646,0,4.864643671342304
2095,SSP5-8.5,Gradual,2.255527052238498,0,5.034931676626005
2096,SSP5-8.5,Gradual,2.333216435641358,0,5.20890854409841
2097,SSP5-8.5,Gradual,2.412329442544709,0,5.386539038968243
2098,SSP5-8.5,Gradual,2.492868374278665,0,5.567779769803384
2099,SSP5-8.5,Gradual,2.5750016735149113,0,5.7529589666577206
2100,SSP5-8.5,Gradual,2.6589934178506103,0,5.9426163139175685
2014,SSP5-8.5,Abrupt,0.01278849419625558,0.0072595768208452505,0.01831741157166591
2015,SSP5-8.5,Abrupt,0.02576454415088914,0.014581844263361258,0.03694724403841702
2016,SSP5-8.5,Abrupt,0.03893898129581071,0.021987660232978927,0.05589030235864249
2017,SSP5-8.5,Abrupt,0.05237522389343212,0.029535357664594798,0.07521509012226944
2018,SSP5-8.5,Abrupt,0.06613121336852182,0.03727664806758306,0.09498577866946058
2019,SSP5-8.5,Abrupt,0.08025445135601128,0.045254278778944994,0.11525462393307756
2020,SSP5-8.5,Abrupt,0.09478308457691288,0.053501787705706315,0.13606438144811944
2021,SSP5-8.5,Abrupt,0.10976678080698168,0.06206198127054736,0.15747158034341602
2022,SSP5-8.5,Abrupt,0.1252527390393692,0.07097773017291596,0.17952774790582243
2023,SSP5-8.5,Abrupt,0.1412453280123327,0.08025786276974205,0.20223279325492333
2024,SSP5-8.5,Abrupt,0.15772359975303163,0.08989001100367776,0.22555718850238549
2025,SSP5-8.5,Abrupt,0.1746278432214067,0.09982945959407134,0.24942622684874205
2026,SSP5-8.5,Abrupt,0.1919126199300111,0.11004313069946657,0.2737821091605556
2027,SSP5-8.5,Abrupt,0.20954852725210507,0.12051026835988865,0.2985867861443215
2028,SSP5-8.5,Abrupt,0.22754461779410903,0.13124098566902476,0.3238482499191933
2029,SSP5-8.5,Abrupt,0.24589685911953788,0.14223402185712652,0.3495596963819492
2030,SSP5-8.5,Abrupt,0.2646235585473224,0.15350780675399583,0.37573931034064895
2031,SSP5-8.5,Abrupt,0.28373257396264345,0.1650701502099594,0.4023949977153275
2032,SSP5-8.5,Abrupt,0.303247010006295,0.17694001129045064,0.42955400872213934
2033,SSP5-8.5,Abrupt,0.32322013867287436,0.1891617494795133,0.4572785278662354
2034,SSP5-8.5,Abrupt,0.3437198413139189,0.20179141278752222,0.4856482698403156
2035,SSP5-8.5,Abrupt,0.364734012701946,0.2148175741588284,0.5146504512450636
2036,SSP5-8.5,Abrupt,0.38627735560818904,0.22825261662577817,0.5443020945905999
2037,SSP5-8.5,Abrupt,0.4082998986363882,0.24205415176812148,0.5745456455046549
2038,SSP5-8.5,Abrupt,0.43079875078468793,0.2562208628779187,0.6053766386914572
2039,SSP5-8.5,Abrupt,0.4537319960949619,0.27071825554637213,0.6367457366435516
2040,SSP5-8.5,Abrupt,0.4770726012750879,0.2855247131003986,0.6686204894497771
2041,SSP5-8.5,Abrupt,0.5008038277750236,0.3006270708229911,0.7009805847270562
2042,SSP5-8.5,Abrupt,0.524939273175542,0.31603770760172284,0.7338408387493611
2043,SSP5-8.5,Abrupt,0.5495029686767939,0.3317774791821987,0.7672284581713892
2044,SSP5-8.5,Abrupt,0.5745280393319695,0.34787503688560373,0.8011810417783353
2045,SSP5-8.5,Abrupt,0.6000761502870304,0.3643831484148954,0.8357691521591655
2046,SSP5-8.5,Abrupt,0.6261711634165988,0.3813210586481852,0.8710212681850125
2047,SSP5-8.5,Abrupt,0.652832723453328,0.39870473314148425,0.9069607137651717
2048,SSP5-8.5,Abrupt,0.680035497148439,0.4165111370009603,0.9435598572959177
2049,SSP5-8.5,Abrupt,0.7077212074179225,0.4346899598116678,0.9807524550241773
2050,SSP5-8.5,Abrupt,0.7358365389944409,0.45319723479374185,1.01847584319514
2051,SSP5-8.5,Abrupt,0.7643661596706136,0.47202225010978366,1.0567100692314435
2052,SSP5-8.5,Abrupt,0.7932991297631473,0.4911567998596498,1.0954414596666449
2053,SSP5-8.5,Abrupt,0.8226331191456312,0.5105999291768648,1.1346663091143976
2054,SSP5-8.5,Abrupt,0.852388615027202,0.5303702898904454,1.1744069401639585
2055,SSP5-8.5,Abrupt,0.8826028657867647,0.5505006895282032,1.2147050420453263
2056,SSP5-8.5,Abrupt,0.9133074963146606,0.571018462419071,1.25559653021025
2057,SSP5-8.5,Abrupt,0.9444867292297668,0.5919093391713226,1.297064119288211
2058,SSP5-8.5,Abrupt,0.9761334862921094,0.6131676441060854,1.3390993284781334
2059,SSP5-8.5,Abrupt,1.0082400269753198,0.6347872173323978,1.3816928366182417
2060,SSP5-8.5,Abrupt,1.0407675847365496,0.6567347217368515,1.4248004477362477
2061,SSP5-8.5,Abrupt,1.0736928395203298,0.6789909509545238,1.4683947280861358
2062,SSP5-8.5,Abrupt,1.107003382594728,0.7015464011338299,1.5124603640556262
2063,SSP5-8.5,Abrupt,1.1407027561611611,0.7244054670917721,1.5570000452305501
2064,SSP5-8.5,Abrupt,1.1747967643307191,0.7475741608131551,1.6020193678482832
2065,SSP5-8.5,Abrupt,1.2092988917544656,0.7710651897234506,1.6475325937854806
2066,SSP5-8.5,Abrupt,1.244244947253158,0.7949108410936659,1.69357905341265
2067,SSP5-8.5,Abrupt,1.2796540668570358,0.8191278914534968,1.7401802422605748
2068,SSP5-8.5,Abrupt,1.3155236618975652,0.8437138624423274,1.787333461352803
2069,SSP5-8.5,Abrupt,1.3518257248582808,0.8686440795905668,1.8350073701259948
2070,SSP5-8.5,Abrupt,1.3885280664897437,0.8938908927386526,1.8831652402408348
2071,SSP5-8.5,Abrupt,1.4256020186173972,0.9194301100911983,1.931773927143596
2072,SSP5-8.5,Abrupt,1.4630401192172138,0.945256776560572,1.9808234618738556
2073,SSP5-8.5,Abrupt,1.5008389549751875,0.971369215040194,2.0303086949101807
2074,SSP5-8.5,Abrupt,1.5389898992798647,0.9977607820069595,2.08021901655277
2075,SSP5-8.5,Abrupt,1.5774928060894753,1.0244325011077953,2.1305531110711553
2076,SSP5-8.5,Abrupt,1.6163456532134584,1.05138352352949,2.1813077828974268
2077,SSP5-8.5,Abrupt,1.655557335319237,1.0786228792863177,2.2324917913521563
2078,SSP5-8.5,Abrupt,1.6951443247567086,1.1061662468665667,2.2841224026468505
2079,SSP5-8.5,Abrupt,1.73511699983752,1.1340234827614015,2.3362105169136385
2080,SSP5-8.5,Abrupt,1.775474355392434,1.1621941271950593,2.3887545835898085
2081,SSP5-8.5,Abrupt,1.8162002335572809,1.190664069344942,2.4417363977696196
2082,SSP5-8.5,Abrupt,1.8572791318066264,1.2194202380739978,2.495138025539255
2083,SSP5-8.5,Abrupt,1.8986846646957551,1.2484396993145415,2.5489296300769686
2084,SSP5-8.5,Abrupt,1.9404033110808112,1.2777116623986062,2.603094959763016
2085,SSP5-8.5,Abrupt,1.9824096597452068,1.3072141591684825,2.657605160321931
2086,SSP5-8.5,Abrupt,2.0246929806336627,1.336939009137408,2.712446952129917
2087,SSP5-8.5,Abrupt,2.067253898966291,1.3668882617130023,2.76761953621958
2088,SSP5-8.5,Abrupt,2.110092826383531,1.3970634169114038,2.823122235855658
2089,SSP5-8.5,Abrupt,2.153220976667209,1.4274758773869578,2.87896607594746
2090,SSP5-8.5,Abrupt,2.196652920308346,1.4581398679291853,2.935165972687506
2091,SSP5-8.5,Abrupt,2.240389677919062,1.489056754612943,2.9917226012251814
2092,SSP5-8.5,Abrupt,2.284434689817035,1.5202304002002776,3.0486389794337927
2093,SSP5-8.5,Abrupt,2.3287566410027924,1.5516320809368582,3.1058812010687267
2094,SSP5-8.5,Abrupt,2.3733231638120267,1.5832327633808807,3.1634135642431724
2095,SSP5-8.5,Abrupt,2.418114639548283,1.6150157431622523,3.2212135359343135
2096,SSP5-8.5,Abrupt,2.4631137040476436,1.6469663034918045,3.2792611046034827
2097,SSP5-8.5,Abrupt,2.5083178686485357,1.6790836692121784,3.337552068084893
2098,SSP5-8.5,Abrupt,2.5537240700846233,1.7113661107863978,3.396082029382849
2099,SSP5-8.5,Abrupt,2.5993406612432746,1.7438225652964539,3.4548587571900953
2100,SSP5-8.5,Abrupt,2.645180484741445,1.7764659674474337,3.5138950020354565
2014,SSP5-8.5,Combustion,0.00288438346024726,0.00171840961139483,0.0040503573090996895
2015,SSP5-8.5,Combustion,0.00579118030146503,0.00343830637609635,0.00814405422683371
2016,SSP5-8.5,Combustion,0.00872306717641371,0.0051633394954062,0.012282794857421219
2017,SSP5-8.5,Combustion,0.01169480610747602,0.006905540313448679,0.01648407190150336
2018,SSP5-8.5,Combustion,0.01471973993728405,0.00867528975321615,0.02076419012135195
2019,SSP5-8.5,Combustion,0.01780861047911734,0.010480673049935357,0.02513654790829932
2020,SSP5-8.5,Combustion,0.02096993555688134,0.012327738167339262,0.02961213294642342
2021,SSP5-8.5,Combustion,0.02421487610924144,0.014224684744914838,0.03420506747356804
2022,SSP5-8.5,Combustion,0.02755382840838494,0.01617898235883469,0.038928674457935186
2023,SSP5-8.5,Combustion,0.03098741961620764,0.01819107677494764,0.04378376245746764
2024,SSP5-8.5,Combustion,0.03451068912356599,0.02025756851896192,0.04876380972817006
2025,SSP5-8.5,Combustion,0.03810980424683168,0.02236899853220956,0.0538506099614538
2026,SSP5-8.5,Combustion,0.04177411056152937,0.02451836925375248,0.05902985186930626
2027,SSP5-8.5,Combustion,0.04549668317512009,0.026701317005650857,0.06429204934458932
2028,SSP5-8.5,Combustion,0.04927957599473959,0.02891965459786989,0.0696394973916093
2029,SSP5-8.5,Combustion,0.05312179892389087,0.031172832949255002,0.07507076489852674
2030,SSP5-8.5,Combustion,0.05702768315961626,0.03346417018617702,0.0805911961330555
2031,SSP5-8.5,Combustion,0.06099907420744053,0.03579494555681048,0.08620320285807058
2032,SSP5-8.5,Combustion,0.06504160093798747,0.038168876119653125,0.09191432575632182
2033,SSP5-8.5,Combustion,0.06916819342935253,0.04059463061409391,0.09774175624461115
2034,SSP5-8.5,Combustion,0.0733956422951924,0.043083314819433643,0.10370796977095115
2035,SSP5-8.5,Combustion,0.07772155873062035,0.04563247306833667,0.10981064439290403
2036,SSP5-8.5,Combustion,0.08215011218750203,0.04824457084236194,0.1160556535326421
2037,SSP5-8.5,Combustion,0.08666950966943487,0.050910999037172756,0.122428020301697
2038,SSP5-8.5,Combustion,0.09127950673209984,0.05363160047664033,0.12892741298755933
2039,SSP5-8.5,Combustion,0.09596996001018109,0.056399265855723094,0.13554065416463906
2040,SSP5-8.5,Combustion,0.10073440241353152,0.05920970470399717,0.14225910012306586
2041,SSP5-8.5,Combustion,0.1055688769777763,0.06206023822273569,0.1490775157328169
2042,SSP5-8.5,Combustion,0.11047728017357795,0.06495360879205436,0.15600095155510155
2043,SSP5-8.5,Combustion,0.11546635624015264,0.06789433613539285,0.16303837634491242
2044,SSP5-8.5,Combustion,0.1205453767472998,0.07088852866991913,0.17020222482468048
2045,SSP5-8.5,Combustion,0.12573152583613856,0.07394762151869956,0.17751543015357757
2046,SSP5-8.5,Combustion,0.13103238498415157,0.07707607752121844,0.1849886924470847
2047,SSP5-8.5,Combustion,0.13645463433762814,0.08027782857530077,0.1926314400999555
2048,SSP5-8.5,Combustion,0.14199275289269875,0.08354840208644357,0.20043710369895393
2049,SSP5-8.5,Combustion,0.1476316864186085,0.08687709275830469,0.2083862800789123
2050,SSP5-8.5,Combustion,0.1533572809841465,0.09025439275386121,0.21646016921443179
2051,SSP5-8.5,Combustion,0.1591657905208852,0.09367836564174184,0.22465321540002856
2052,SSP5-8.5,Combustion,0.1650547228519145,0.0971476683895435,0.2329617773142855
2053,SSP5-8.5,Combustion,0.1710240795911609,0.1006625673631674,0.2413855918191544
2054,SSP5-8.5,Combustion,0.17708065997717015,0.10422791867488426,0.24993340127945604
2055,SSP5-8.5,Combustion,0.18323654022014085,0.10785197206830142,0.25862110837198027
2056,SSP5-8.5,Combustion,0.18950254689271628,0.11154181574208671,0.26746327804334585
2057,SSP5-8.5,Combustion,0.1958753241710425,0.1152945834859244,0.2764560648561606
2058,SSP5-8.5,Combustion,0.20235403680386213,0.11910949393032386,0.28559857967740043
2059,SSP5-8.5,Combustion,0.2089376288247245,0.12298569292746277,0.29488956472198624
2060,SSP5-8.5,Combustion,0.21561510729430652,0.1269155138688019,0.30431470071981115
2061,SSP5-8.5,Combustion,0.22238006470587493,0.130894678049931,0.31386545136181887
2062,SSP5-8.5,Combustion,0.2292294472326719,0.13492128277880533,0.3235376116865385
2063,SSP5-8.5,Combustion,0.2361654256619042,0.13899699855597195,0.33333385276783645
2064,SSP5-8.5,Combustion,0.24319105806626523,0.14312394412486829,0.3432581720076622
2065,SSP5-8.5,Combustion,0.25031214895956644,0.1473060383381981,0.35331825958093477
2066,SSP5-8.5,Combustion,0.25754245487611466,0.1515525741176271,0.3635323356346022
2067,SSP5-8.5,Combustion,0.26489055982363313,0.15586892891258153,0.37391219073468474
2068,SSP5-8.5,Combustion,0.27235768857808274,0.1602553634116159,0.3844600137445496
2069,SSP5-8.5,Combustion,0.2799358513779282,0.16470595246001213,0.3951657502958443
2070,SSP5-8.5,Combustion,0.287615092772549,0.1692137875326333,0.4060163980124647
2071,SSP5-8.5,Combustion,0.2953863258840285,0.17377272386450693,0.4169999279035501
2072,SSP5-8.5,Combustion,0.303248091637486,0.17838204641757563,0.4281141368573964
2073,SSP5-8.5,Combustion,0.3112004910351186,0.18304197459703606,0.4393590074732011
2074,SSP5-8.5,Combustion,0.31924166458889125,0.18775126957634156,0.4507320596014409
2075,SSP5-8.5,Combustion,0.32737301717126926,0.19251097694926272,0.4622350573932758
2076,SSP5-8.5,Combustion,0.335595302069775,0.19732159336205762,0.4738690107774924
2077,SSP5-8.5,Combustion,0.3439137407188767,0.20218669799445207,0.4856407834433013
2078,SSP5-8.5,Combustion,0.35233696285965754,0.20711207724643926,0.4975618484728758
2079,SSP5-8.5,Combustion,0.3608715092800781,0.2121018741651077,0.5096411443950485
2080,SSP5-8.5,Combustion,0.3695194042835869,0.21715705881879435,0.5218817497483795
2081,SSP5-8.5,Combustion,0.3782761599879966,0.2222741384939732,0.5342781814820199
2082,SSP5-8.5,Combustion,0.38713727108278617,0.22744987325435434,0.546824668911218
2083,SSP5-8.5,Combustion,0.3960930828700219,0.23267757727428895,0.5595085884657548
2084,SSP5-8.5,Combustion,0.4051392761760114,0.23795451478292978,0.572324037569093
2085,SSP5-8.5,Combustion,0.4142658760325515,0.2432739785121679,0.5852577735529351
2086,SSP5-8.5,Combustion,0.4234693113997419,0.24863390354054218,0.5983047192589417
2087,SSP5-8.5,Combustion,0.4327513311809905,0.25403581045426593,0.6114668519077151
2088,SSP5-8.5,Combustion,0.4421137641107837,0.25948105920460707,0.6247464690169603
2089,SSP5-8.5,Combustion,0.4515638860281061,0.2649746876545962,0.638153084401616
2090,SSP5-8.5,Combustion,0.4611110881822833,0.27052296248601526,0.6516992138785513
2091,SSP5-8.5,Combustion,0.47075845116976106,0.2761275348114284,0.6653893675280937
2092,SSP5-8.5,Combustion,0.4805103946688292,0.2817910916736276,0.6792296976640309
2093,SSP5-8.5,Combustion,0.4903532320629339,0.28750369608433923,0.6932027680415286
2094,SSP5-8.5,Combustion,0.5002717075405851,0.29325492281776305,0.7072884922634073
2095,SSP5-8.5,Combustion,0.5102566382026428,0.2990389296376329,0.7214743467676527
2096,SSP5-8.5,Combustion,0.5202997349682318,0.3048505010978816,0.735748968838582
2097,SSP5-8.5,Combustion,0.5304007208539449,0.3106900183755923,0.7501114233322974
2098,SSP5-8.5,Combustion,0.5405591315361173,0.3165574838540628,0.7645607792181719
2099,SSP5-8.5,Combustion,0.550781126134923,0.3224574248004739,0.7791048274693722
2100,SSP5-8.5,Combustion,0.5610759351334107,0.32839624563091774,0.7937556246359037
2014,SSP5-8.5,Postfire,0.00320627669999427,0.0016793241666801502,0.00473322923330839
2015,SSP5-8.5,Postfire,0.00652173546162957,0.0033788444939606404,0.0096646264292985
2016,SSP5-8.5,Postfire,0.0099167538799491,0.00512106478241654,0.01471244297748166
2017,SSP5-8.5,Postfire,0.01339056769319617,0.006908828199617689,0.01987230718677465
2018,SSP5-8.5,Postfire,0.01694608053985712,0.008742584121389509,0.025149576958324732
2019,SSP5-8.5,Postfire,0.02058656165952052,0.010622904410538541,0.0305502189085025
2020,SSP5-8.5,Postfire,0.0243153953051123,0.01255063231524108,0.03608015829498352
2021,SSP5-8.5,Postfire,0.02813635216155011,0.01452665650490342,0.041746047818196796
2022,SSP5-8.5,Postfire,0.03205371385383309,0.01655197761529941,0.04755545009236677
2023,SSP5-8.5,Postfire,0.03607123469640676,0.01862823882426003,0.05351423056855349
2024,SSP5-8.5,Postfire,0.04019175778605328,0.02075765981604666,0.0596258557560599
2025,SSP5-8.5,Postfire,0.04441684904188146,0.022942985908052677,0.06589071217571024
2026,SSP5-8.5,Postfire,0.0487474720153613,0.025186877745457012,0.0723080662852656
2027,SSP5-8.5,Postfire,0.0531847049331068,0.02749154991005157,0.07887785995616203
2028,SSP5-8.5,Postfire,0.05773045591939375,0.029858528585539758,0.08560238325324773
2029,SSP5-8.5,Postfire,0.06238685421956184,0.03228921586081556,0.09248449257830813
