Year,SSP,Process,mean_GtCO2,ymin_GtCO2,ymax_GtCO2
2021,SSP5-8.5,Gradual,5.8054025854975055,0,12.31555188469416
2022,SSP5-8.5,Gradual,6.618027172149521,0,14.013974451510409
2023,SSP5-8.5,Gradual,7.464644410627512,0,15.77837036882461
2024,SSP5-8.5,Gradual,8.34522825738839,0,17.6074159284986
2025,SSP5-8.5,Gradual,9.25583379240839,0,19.491071894264877
2026,SSP5-8.5,Gradual,10.191953327771976,0,21.41812912644154
2027,SSP5-8.5,Gradual,11.15004559470121,0,23.379878097560436
2028,SSP5-8.5,Gradual,12.129843099149443,0,25.375126875417667
2029,SSP5-8.5,Gradual,13.131193181510758,0,27.403260820489272
2030,SSP5-8.5,Gradual,14.155757136916366,0,29.467515991298264
2031,SSP5-8.5,Gradual,15.205288124742784,0,31.57147100276063
2032,SSP5-8.5,Gradual,16.2828586067574,0,33.72147590147114
2033,SSP5-8.5,Gradual,17.39495305147322,0,35.93118625375173
2034,SSP5-8.5,Gradual,18.550929895902826,0,38.22028642103056
2035,SSP5-8.5,Gradual,19.753769566653688,0,40.594568060667214
2036,SSP5-8.5,Gradual,21.00696968403501,0,43.060053339991256
2037,SSP5-8.5,Gradual,22.307683372369457,0,45.609424912836644
2038,SSP5-8.5,Gradual,23.65558537207316,0,48.240144713585536
2039,SSP5-8.5,Gradual,25.046844593242284,0,50.9428560556911
2040,SSP5-8.5,Gradual,26.4778225388153,0,53.708446399309295
2041,SSP5-8.5,Gradual,27.946158266674768,0,56.530883014374645
2042,SSP5-8.5,Gradual,29.45356538851843,0,59.41279998116873
2043,SSP5-8.5,Gradual,31.0045492718315,0,62.362854091976374
2044,SSP5-8.5,Gradual,32.60594310650229,0,65.39436946568733
2045,SSP5-8.5,Gradual,34.26977414423964,0.008676180509816334,68.53087210796946
2046,SSP5-8.5,Gradual,36.00509367605016,0.22051040101276698,71.78967695108756
2047,SSP5-8.5,Gradual,37.81988699981701,0.45485194269341633,75.1849220569406
2048,SSP5-8.5,Gradual,39.71516579997957,0.7138897021491388,78.71644189781
2049,SSP5-8.5,Gradual,41.683961110449395,1.0002202593921083,82.36770196150668
2050,SSP5-8.5,Gradual,43.71700044073451,1.3165433801938988,86.11745750127511
2051,SSP5-8.5,Gradual,45.81060415838179,1.6653315001892963,89.95587681657429
2052,SSP5-8.5,Gradual,47.96311557414337,2.048180100920547,93.8780510473662
2053,SSP5-8.5,Gradual,50.175108898277976,2.466421758714219,97.88379603784173
2054,SSP5-8.5,Gradual,52.452597563965504,2.92164294248564,101.98355218544538
2055,SSP5-8.5,Gradual,54.807133137094524,3.415828632034703,106.19843764215435
2056,SSP5-8.5,Gradual,57.25142521444311,3.951293478658542,110.55155695022768
2057,SSP5-8.5,Gradual,59.78841983084903,4.5296155507399405,115.04722411095813
2058,SSP5-8.5,Gradual,62.4206006773229,5.153502669220849,119.68769868542495
2059,SSP5-8.5,Gradual,65.15017478774043,5.825525581034114,124.47482399444674
2060,SSP5-8.5,Gradual,67.97078864684296,6.546613628128199,129.39496366555773
2061,SSP5-8.5,Gradual,70.87762790202636,7.318147882038815,134.43710792201392
2062,SSP5-8.5,Gradual,73.86888792668682,8.14126009012189,139.59651576325177
2063,SSP5-8.5,Gradual,76.94803867745514,9.017595639094694,144.8784817158156
2064,SSP5-8.5,Gradual,80.12075580653641,9.94876676982308,150.29274484324975
2065,SSP5-8.5,Gradual,83.39617293658134,10.937206599490182,155.85513927367248
2066,SSP5-8.5,Gradual,86.7926705223465,11.987756650110896,161.5975843945821
2067,SSP5-8.5,Gradual,90.32627282182234,13.10466460697603,167.54788103666866
2068,SSP5-8.5,Gradual,94.00541769389412,14.291133130907966,173.71970225688028
2069,SSP5-8.5,Gradual,97.82694310379796,15.547837914577116,180.1060482930188
2070,SSP5-8.5,Gradual,101.78248853887196,16.87427717296437,186.69069990477954
2071,SSP5-8.5,Gradual,105.8629678858388,18.26900552767212,193.4569302440055
2072,SSP5-8.5,Gradual,110.0678178454582,19.73230830525732,200.40332738565905
2073,SSP5-8.5,Gradual,114.39986286123168,21.264368757643183,207.53535696482018
2074,SSP5-8.5,Gradual,118.8600566797624,22.86435804405339,214.8557553154714
2075,SSP5-8.5,Gradual,123.45351607004592,24.532759713686858,222.37427242640499
2076,SSP5-8.5,Gradual,128.18534141178006,26.269692284896294,230.10099053866384
2077,SSP5-8.5,Gradual,133.0672341220056,28.07752106910594,238.05694717490525
2078,SSP5-8.5,Gradual,138.11759957241978,29.960603826227896,246.27459531861166
2079,SSP5-8.5,Gradual,143.35361513324537,31.922836336435097,254.78439393005564
2080,SSP5-8.5,Gradual,148.78585262675625,33.96619388399881,263.6055113695137
2081,SSP5-8.5,Gradual,154.41346982586225,36.088872388461084,272.7380672632634
2082,SSP5-8.5,Gradual,160.23338558300117,38.288404922018884,282.1783662439834
2083,SSP5-8.5,Gradual,166.23236804173115,40.558288369890306,291.906447713572
2084,SSP5-8.5,Gradual,172.4045904659737,42.894368480874476,301.914812451073
2085,SSP5-8.5,Gradual,178.73402813844731,45.28810843651112,312.17994784038353
2086,SSP5-8.5,Gradual,185.215013350822,47.734532922427434,322.6954937792166
2087,SSP5-8.5,Gradual,191.85356985580327,50.231804736506945,333.4753349750996
2088,SSP5-8.5,Gradual,198.6576083330022,52.77818149454882,344.5370351714556
2089,SSP5-8.5,Gradual,205.64719196029176,55.375748396684514,355.918635523899
2090,SSP5-8.5,Gradual,212.8494304851215,58.02827085862853,367.6705901116145
2091,SSP5-8.5,Gradual,220.27953718163712,60.73522808243578,379.82384628083844
2092,SSP5-8.5,Gradual,227.9551868652576,63.49696147631795,392.4134122541972
2093,SSP5-8.5,Gradual,235.85152073800717,66.30071872774954,405.4023227482648
2094,SSP5-8.5,Gradual,243.9335381137263,69.13246429741432,418.73461193003834
2095,SSP5-8.5,Gradual,252.17849433918576,71.98297297174653,432.37401570662496
2096,SSP5-8.5,Gradual,260.56588040795634,74.84474761248234,446.2870132034303
2097,SSP5-8.5,Gradual,269.09544484410543,77.71735510994162,460.4735345782692
2098,SSP5-8.5,Gradual,277.7680745082235,80.60166605792912,474.93448295851783
2099,SSP5-8.5,Gradual,286.6025156644026,83.5044340255815,489.7005973032236
2100,SSP5-8.5,Gradual,295.62792617815956,86.43562707015786,504.82022528616125
2014,SSP5-8.5,Abrupt,0.15916337098177236,0.06275516847179939,0.2555715734917453
2015,SSP5-8.5,Abrupt,0.3218130298976337,0.12626787041247883,0.5173581893827885
2016,SSP5-8.5,Abrupt,0.48810144249890386,0.19084104905108323,0.7853618359467245
2017,SSP5-8.5,Abrupt,0.6590977098514549,0.2572855935934401,1.0609098261094696
2018,SSP5-8.5,Abrupt,0.8358012394249162,0.32633757926764806,1.3452648995821845
2019,SSP5-8.5,Abrupt,1.0190532234932974,0.398631524636924,1.6394749223496707
2020,SSP5-8.5,Abrupt,1.20955759149772,0.47470076706570685,1.944414415929733
2021,SSP5-8.5,Abrupt,1.4082513203868718,0.5552605386985301,2.2612421020752134
2022,SSP5-8.5,Abrupt,1.6160527144186774,0.6410716750105314,2.5910337538268235
2023,SSP5-8.5,Abrupt,1.8331191713415165,0.7324022499207463,2.9338360927622866
2024,SSP5-8.5,Abrupt,2.0591300479981487,0.8291614736057831,3.2890986223905143
2025,SSP5-8.5,Abrupt,2.2930366620575366,0.9307248517049971,3.6553484724100764
2026,SSP5-8.5,Abrupt,2.5340369061073753,1.036633031017445,4.031440781197306
2027,SSP5-8.5,Abrupt,2.781614215687405,1.146607940668659,4.416620490706151
2028,SSP5-8.5,Abrupt,3.035969187076195,1.2608825256851648,4.811055848467225
2029,SSP5-8.5,Abrupt,3.297055011548047,1.3794937707847517,5.214616252311342
2030,SSP5-8.5,Abrupt,3.565237849700541,1.502799529905539,5.627676169495542
2031,SSP5-8.5,Abrupt,3.840707273400858,1.631014385884558,6.0504001609171585
2032,SSP5-8.5,Abrupt,4.123928038557676,1.764513560663877,6.483342516451476
2033,SSP5-8.5,Abrupt,4.415952845547435,1.904142804450439,6.92776288664443
2034,SSP5-8.5,Abrupt,4.718121817182399,2.0509693368932767,7.385274297471522
2035,SSP5-8.5,Abrupt,5.030245670348964,2.204874855337252,7.855616485360676
2036,SSP5-8.5,Abrupt,5.352643776808325,2.3661565483032123,8.339131005313437
2037,SSP5-8.5,Abrupt,5.684383484334765,2.534119164182212,8.834647804487318
2038,SSP5-8.5,Abrupt,6.025435519106472,2.708801450377751,9.342069587835194
2039,SSP5-8.5,Abrupt,6.375006420204031,2.889620523158696,9.860392317249365
2040,SSP5-8.5,Abrupt,6.732580828120292,3.076208973594242,10.388952682646341
2041,SSP5-8.5,Abrupt,7.097847068998734,3.268362687425315,10.927331450572153
2042,SSP5-8.5,Abrupt,7.471081805963443,3.466344826916524,11.475818785010363
2043,SSP5-8.5,Abrupt,7.852766311474222,3.67057888251777,12.034953740430675
2044,SSP5-8.5,Abrupt,8.2435718355621,3.8816639019990573,12.605479769125143
2045,SSP5-8.5,Abrupt,8.644727615601866,4.100653769434365,13.188801461769366
2046,SSP5-8.5,Abrupt,9.056710843439028,4.327946573626179,13.785475113251877
2047,SSP5-8.5,Abrupt,9.479920085871854,4.563890775156408,14.395949396587298
2048,SSP5-8.5,Abrupt,9.913854617663988,4.808057177197114,15.019652058130863
2049,SSP5-8.5,Abrupt,10.357363892950875,5.059488421432495,15.655239364469256
2050,SSP5-8.5,Abrupt,10.809394125275324,5.3173441646911375,16.301444085859508
2051,SSP5-8.5,Abrupt,11.26964273462296,5.581429367774461,16.95785610147146
2052,SSP5-8.5,Abrupt,11.737890707733357,5.851590498386599,17.624190917080114
2053,SSP5-8.5,Abrupt,12.214090494338151,6.127817360659271,18.30036362801703
2054,SSP5-8.5,Abrupt,12.69864479829965,6.410482357706773,18.986807238892528
2055,SSP5-8.5,Abrupt,13.19228795312516,6.700237874088588,19.684338032161733
2056,SSP5-8.5,Abrupt,13.695641198469618,6.997627991429432,20.393654405509803
2057,SSP5-8.5,Abrupt,14.208389222712022,7.302383382574064,21.11439506284998
2058,SSP5-8.5,Abrupt,14.73038904841374,7.614403335328066,21.846374761499412
2059,SSP5-8.5,Abrupt,15.261481158257345,7.93356845340396,22.58939386311073
2060,SSP5-8.5,Abrupt,15.800890810916282,8.259216553781371,23.342565068051194
2061,SSP5-8.5,Abrupt,16.348149353870152,8.590963380045107,24.105335327695197
2062,SSP5-8.5,Abrupt,16.9030070547423,8.928622448876851,24.87739166060775
2063,SSP5-8.5,Abrupt,17.465527113336762,9.272277796668533,25.65877643000499
2064,SSP5-8.5,Abrupt,18.03581686507404,9.622045093388673,26.449588636759408
2065,SSP5-8.5,Abrupt,18.61413629239472,9.978176388039776,27.25009619674966
2066,SSP5-8.5,Abrupt,19.201181678529192,10.341305363806853,28.06105799325153
2067,SSP5-8.5,Abrupt,19.79731964530041,10.711759727493769,28.882879563107046
2068,SSP5-8.5,Abrupt,20.402487811471488,11.089484645319125,29.71549097762385
2069,SSP5-8.5,Abrupt,21.01612535489483,11.473987756422385,30.558262953367272
2070,SSP5-8.5,Abrupt,21.637590843245764,11.864716850145074,31.410464836346456
2071,SSP5-8.5,Abrupt,22.266313820324555,12.261189683122208,32.2714379575269
2072,SSP5-8.5,Abrupt,22.902140770399058,12.663303421001274,33.14097811979684
2073,SSP5-8.5,Abrupt,23.54499680125408,13.07101957642999,34.01897402607817
2074,SSP5-8.5,Abrupt,24.194705875583352,13.484202768808464,34.90520898235824
2075,SSP5-8.5,Abrupt,24.85125738916659,13.902867935197706,35.79964684313548
2076,SSP5-8.5,Abrupt,25.514603631322128,14.326992862469488,36.70221440017477
2077,SSP5-8.5,Abrupt,26.184909382879145,14.756748300370603,37.613070465387686
2078,SSP5-8.5,Abrupt,26.86248540875013,15.192434378030544,38.53253643946971
2079,SSP5-8.5,Abrupt,27.54752260407944,15.634236293130932,39.46080891502795
2080,SSP5-8.5,Abrupt,28.23999017669214,16.0821366912353,40.39784366214898
2081,SSP5-8.5,Abrupt,28.93956360397519,16.53585200731768,41.343275200632704
2082,SSP5-8.5,Abrupt,29.645933044777635,16.99512002927988,42.29674606027539
2083,SSP5-8.5,Abrupt,30.358579588760048,17.45948760083402,43.25767157668608
2084,SSP5-8.5,Abrupt,31.07723464096241,17.928739126101064,44.225730155823754
2085,SSP5-8.5,Abrupt,31.801401516224217,18.4024431265367,45.20035990591174
2086,SSP5-8.5,Abrupt,32.53086743544151,18.88043583595119,46.181299034931826
2087,SSP5-8.5,Abrupt,33.265638646687776,19.36275258206455,47.168524711311
2088,SSP5-8.5,Abrupt,34.00571584220406,19.84941688018351,48.16201480422461
2089,SSP5-8.5,Abrupt,34.75130731598684,20.340643317786867,49.161971314186815
2090,SSP5-8.5,Abrupt,35.502683422990444,20.836699728317065,50.16866711766382
2091,SSP5-8.5,Abrupt,36.25985398283251,21.33760507864592,51.1821028870191
2092,SSP5-8.5,Abrupt,37.02287474955123,21.843425690466105,52.20232380863635
2093,SSP5-8.5,Abrupt,37.79113981442927,22.353602174790876,53.228677454067665
2094,SSP5-8.5,Abrupt,38.56402630600827,22.86757238032599,54.26048023169056
2095,SSP5-8.5,Abrupt,39.34115613185932,23.385011986932618,55.297300276786025
2096,SSP5-8.5,Abrupt,40.12219581239103,23.9056356943038,56.33875593047826
2097,SSP5-8.5,Abrupt,40.90709497113639,24.429425328745815,57.38476461352696
2098,SSP5-8.5,Abrupt,41.69579106963904,24.956344663989295,58.43523747528879
2099,SSP5-8.5,Abrupt,42.48843790068658,25.486560380146763,59.49031542122639
2100,SSP5-8.5,Abrupt,43.28527349759736,26.02031422668759,60.55023276850713
2014,SSP5-8.5,Combustion,0.719373804585303,0.4438048543605833,0.9949427548100227
2015,SSP5-8.5,Combustion,1.4443250593583543,0.88803915117930865,2.0006109675374
2016,SSP5-8.5,Combustion,2.1755157239480996,1.3336614132964626,3.0173700345997365
2017,SSP5-8.5,Combustion,2.916625309536016,1.7837842413586273,4.049466377713405
2018,SSP5-8.5,Combustion,3.6709813704600394,2.2410895170808383,5.1008732238392405
2019,SSP5-8.5,Combustion,4.441263321430116,2.707665293956498,6.174861348903733
2020,SSP5-8.5,Combustion,5.229595442775255,3.1850802956229467,7.274110589927564
2021,SSP5-8.5,Combustion,6.038762784944288,3.6754521410382854,8.402073428850292
2022,SSP5-8.5,Combustion,6.871360571335801,4.180703654779876,9.562017487891726
2023,SSP5-8.5,Combustion,7.727547108002455,4.700947939832958,10.754146276171952
2024,SSP5-8.5,Combustion,8.606086014302118,5.235308683130105,11.976863345474131
2025,SSP5-8.5,Combustion,9.50352746818781,5.781349441337461,13.22570549503816
2026,SSP5-8.5,Combustion,10.417213692761235,6.337267706345559,14.497159679176912
2027,SSP5-8.5,Combustion,11.345417275443198,6.9019385121988925,15.788896038687504
2028,SSP5-8.5,Combustion,12.288650486973497,7.475827042957568,17.101473930989425
2029,SSP5-8.5,Combustion,13.246666779032898,8.058789447688206,18.43454411037759
2030,SSP5-8.5,Combustion,14.220548190027191,8.651671251447635,19.789425128606748
2031,SSP5-8.5,Combustion,15.210757023893398,9.25479473201965,21.166719315767146
2032,SSP5-8.5,Combustion,16.21869752331487,9.869116671938489,22.56827837469125
2033,SSP5-8.5,Combustion,17.247594728691215,10.496870916709305,23.998318540673125
2034,SSP5-8.5,Combustion,18.30163676218098,11.140919407093996,25.462354117267964
2035,SSP5-8.5,Combustion,19.38022802179737,11.8006316531233,26.959824390471443
2036,SSP5-8.5,Combustion,20.484407844600888,12.476646117972107,28.492169571229667
2037,SSP5-8.5,Combustion,21.611234314239685,13.166748119682953,30.055720508796416
2038,SSP5-8.5,Combustion,22.76064538064071,13.870899782285884,31.65039097899554
2039,SSP5-8.5,Combustion,23.930110556915068,14.587271238989937,33.2729498748402
2040,SSP5-8.5,Combustion,25.11801639136217,15.314757647059265,34.92127513566507
2041,SSP5-8.5,Combustion,26.323374192204263,16.05267245173159,36.59407593267694
2042,SSP5-8.5,Combustion,27.547154385677956,16.801725137926866,38.29258363342905
2043,SSP5-8.5,Combustion,28.79103810169982,17.563082062450825,40.01899414094881
2044,SSP5-8.5,Combustion,30.057337062030996,18.338318145765346,41.77635597829665
2045,SSP5-8.5,Combustion,31.350337165025515,19.13038084335303,43.570293486698
2046,SSP5-8.5,Combustion,32.671929108502226,19.940421175970876,45.40343704103358
2047,SSP5-8.5,Combustion,34.02377855917446,20.769455329548244,47.278101788800676
2048,SSP5-8.5,Combustion,35.404507676319646,21.616334709889745,49.19268064274955
2049,SSP5-8.5,Combustion,36.81036060598995,22.478305546679238,51.14241566530066
2050,SSP5-8.5,Combustion,38.237806051991285,23.352915591189173,53.1226965127934
2051,SSP5-8.5,Combustion,39.685910971982814,24.239660583110883,55.132161360854745
2052,SSP5-8.5,Combustion,41.15405393599483,25.13819303896712,57.169914833022546
2053,SSP5-8.5,Combustion,42.64223572322243,26.048580737254948,59.2358907091899
2054,SSP5-8.5,Combustion,44.15215271548576,26.972073340328905,61.33223209064262
2055,SSP5-8.5,Combustion,45.686817478617904,27.910794802443643,63.46284015479216
2056,SSP5-8.5,Combustion,47.248931295051754,28.866570892844596,65.63129169725892
2057,SSP5-8.5,Combustion,48.83765730537651,29.83866345394839,67.83665115680463
2058,SSP5-8.5,Combustion,50.45278735594622,30.826873270761435,70.078701441131
2059,SSP5-8.5,Combustion,52.094057308028034,31.83098181132632,72.35713280472974
2060,SSP5-8.5,Combustion,53.75872560725002,32.84901385310152,74.66843736139853
2061,SSP5-8.5,Combustion,55.44519368579349,33.879868318907775,77.0105190526792
2062,SSP5-8.5,Combustion,57.152698280349554,34.92305566504763,79.38234089565148
2063,SSP5-8.5,Combustion,58.88178095939364,35.97900665941209,81.78455525937518
2064,SSP5-8.5,Combustion,60.63320405713953,37.0482669308017,84.21814118347736
2065,SSP5-8.5,Combustion,62.40841540699172,38.131845769486745,86.6849850444967
2066,SSP5-8.5,Combustion,64.21084643027078,39.23213591854627,89.18955694199528
2067,SSP5-8.5,Combustion,66.04263816821339,40.35052277778398,91.7347535586428
2068,SSP5-8.5,Combustion,67.90409618390831,41.48707473604535,94.32111763177127
2069,SSP5-8.5,Combustion,69.79322781972546,42.64026743357634,96.94618820587458
2070,SSP5-8.5,Combustion,71.70754916175652,43.80832259283359,99.60677573067944
2071,SSP5-8.5,Combustion,73.64479206116523,44.989659518173745,102.29992460415673
2072,SSP5-8.5,Combustion,75.60459227963723,46.1840952175267,105.02508934174776
2073,SSP5-8.5,Combustion,77.58697419954801,47.39168646466686,107.78226193442916
2074,SSP5-8.5,Combustion,79.59147418375743,48.6121129765915,110.57083539092335
2075,SSP5-8.5,Combustion,81.61844217353783,49.84564235628183,113.39124199079383
2076,SSP5-8.5,Combustion,83.66806630080129,51.09240225734631,116.24373034425626
2077,SSP5-8.5,Combustion,85.74164916779885,52.35331260718314,119.12998572841457
2078,SSP5-8.5,Combustion,87.84134350411692,53.629862350350464,122.05282465788338
2079,SSP5-8.5,Combustion,89.96878133391267,54.92311674794842,125.01444591987692
2080,SSP5-8.5,Combustion,92.12446724526691,56.23332456613203,128.0156099244018
2081,SSP5-8.5,Combustion,94.3072828897886,57.55958496592574,131.05498081365147
2082,SSP5-8.5,Combustion,96.51610398499749,58.90106278803474,134.13114518196022
2083,SSP5-8.5,Combustion,98.74852155365085,60.25603467265186,137.24100843464984
2084,SSP5-8.5,Combustion,101.00345783333914,61.6237941390235,140.3831215276548
2085,SSP5-8.5,Combustion,103.27842558629172,63.00261307819165,143.5542380943918
2086,SSP5-8.5,Combustion,105.572532686696,64.39195557537164,146.75310979802035
2087,SSP5-8.5,Combustion,107.88621624918756,65.79221119573606,149.98022130263905
2088,SSP5-8.5,Combustion,110.2199323105087,67.20372777118038,153.236136849837
2089,SSP5-8.5,Combustion,112.57549616507131,68.6278013008224,156.52319102932023
2090,SSP5-8.5,Combustion,114.95525055521112,70.06604297102719,159.84445813939504
2091,SSP5-8.5,Combustion,117.3599637229514,71.51887901793832,163.2010484279645
2092,SSP5-8.5,Combustion,119.79073877293256,72.98700183458607,166.59447571127905
2093,SSP5-8.5,Combustion,122.24416124181542,74.46785287237822,170.02046961125262
2094,SSP5-8.5,Combustion,124.71642504949574,75.95874776467022,173.47410233432126
2095,SSP5-8.5,Combustion,127.20524006806647,77.45818215503789,176.95229798109506
2096,SSP5-8.5,Combustion,129.70853834916682,78.96481176074604,180.45226493758759
2097,SSP5-8.5,Combustion,132.2262509001845,80.47872968109789,183.97377211927113
2098,SSP5-8.5,Combustion,134.75826203830627,81.99993219553531,187.51659188107723
2099,SSP5-8.5,Combustion,137.3061088968838,83.52957882732674,191.08263896644087
2100,SSP5-8.5,Combustion,139.87209588006394,85.06930970396773,194.67488205616013
2014,SSP5-8.5,Postfire,0.08510067543612834,0,0.17229144945885297
2015,SSP5-8.5,Postfire,0.17616071812417167,0,0.35941678417205736
2016,SSP5-8.5,Postfire,0.26941878005772424,0,0.551169396103186
2017,SSP5-8.5,Postfire,0.3646677964006553,0,0.7469063843157606
2018,SSP5-8.5,Postfire,0.46211450885438154,0,0.9471060317793429
2019,SSP5-8.5,Postfire,0.5619748080899041,0,1.1522756326787298
2020,SSP5-8.5,Postfire,0.6644482131748823,0,1.3628815415076114
2021,SSP5-8.5,Postfire,0.7697511680247677,0,1.5794337805334253
2022,SSP5-8.5,Postfire,0.878127907004428,0,1.80250729343771
2023,SSP5-8.5,Postfire,0.9897379432008008,0,2.0324541885028524
2024,SSP5-8.5,Postfire,1.1046318003087208,0,2.269344190823184
2025,SSP5-8.5,Postfire,1.2227277082512868,0,2.512910043117455
2026,SSP5-8.5,Postfire,1.3439050915463748,0,2.762789283239141
2027,SSP5-8.5,Postfire,1.4680831170319628,0,3.0187278294230495
2028,SSP5-8.5,Postfire,1.5952901574477865,0,3.28075570420565
2029,SSP5-8.5,Postfire,1.7255785096851963,0,3.548968357614624
2030,SSP5-8.5,Postfire,1.859040973244805,0,3.823561313248038
2031,SSP5-8.5,Postfire,1.99578735513593,0,4.104773883514701
2032,SSP5-8.5,Postfire,2.135957601271697,0,4.392925526238422
2033,SSP5-8.5,Postfire,2.2798082841719136,0,4.688629225490976
2034,SSP5-8.5,Postfire,2.427709124122798,0,4.99277820920937
2035,SSP5-8.5,Postfire,2.5798570047063705,0,5.305822103274286
2036,SSP5-8.5,Postfire,2.736415745610969,0,5.628114482788901
2037,SSP5-8.5,Postfire,2.897390758766401,0,5.959609645062892
2038,SSP5-8.5,Postfire,3.062821844893957,0,6.300341890463761
2039,SSP5-8.5,Postfire,3.2326840321344563,0,6.650189456314834
2040,SSP5-8.5,Postfire,3.406928116564418,0,7.008968636938568
2041,SSP5-8.5,Postfire,3.585546979920061,0,7.376605799421484
2042,SSP5-8.5,Postfire,3.7686528404061495,0,7.753329044246819
2043,SSP5-8.5,Postfire,3.9564572603869834,0,8.13961689046856
2044,SSP5-8.5,Postfire,4.149245750313027,0,8.536128675602114
2045,SSP5-8.5,Postfire,4.3474615770849265,0,8.943906525595452
2046,SSP5-8.5,Postfire,4.551497694462902,0,9.363862462619952
2047,SSP5-8.5,Postfire,4.761701110204635,0,9.796777826760987
2048,SSP5-8.5,Postfire,4.978237321165658,0,10.242980435444796
2049,SSP5-8.5,Postfire,5.201027700826646,0,10.70219156874511
2050,SSP5-8.5,Postfire,5.42990373828487,0,11.173905887326303
2051,SSP5-8.5,Postfire,5.664849782396001,0,11.65799262245466
2052,SSP5-8.5,Postfire,5.9059286044243295,0,12.154527216455978
2053,SSP5-8.5,Postfire,6.153259341832887,0,12.66372503040661
2054,SSP5-8.5,Postfire,6.407109674652833,0,13.186156761334445
2055,SSP5-8.5,Postfire,6.667919706739367,0,13.722803553321143
2056,SSP5-8.5,Postfire,6.936188107341806,0,14.274779152532641
2057,SSP5-8.5,Postfire,7.212164484038696,0,14.84259672443625
2058,SSP5-8.5,Postfire,7.496052911376053,0,15.426634053815064
2059,SSP5-8.5,Postfire,7.788068503368144,0,16.027289095371504
2060,SSP5-8.5,Postfire,8.088207523833294,0,16.644448136726655
2061,SSP5-8.5,Postfire,8.396472093629253,0,17.277995410663245
2062,SSP5-8.5,Postfire,8.712952849279516,0,17.928025523429625
2063,SSP5-8.5,Postfire,9.037889294003218,0,18.594976315392916
2064,SSP5-8.5,Postfire,9.371599946261108,0,19.279468329368218
2065,SSP5-8.5,Postfire,9.71450736634598,0,19.982347679679165
2066,SSP5-8.5,Postfire,10.06730754108215,0,20.705057708456998
2067,SSP5-8.5,Postfire,10.430694229160263,0,21.449029168010455
2068,SSP5-8.5,Postfire,10.805178001586786,0,22.215254731352765
2069,SSP5-8.5,Postfire,11.190960547637715,0,23.004019239630885
2070,SSP5-8.5,Postfire,11.588081050607045,0,23.81522428646722
2071,SSP5-8.5,Postfire,11.99654750039442,0,24.64869587629417
2072,SSP5-8.5,Postfire,12.41659428875737,0,25.50473795527183
2073,SSP5-8.5,Postfire,12.848579888116248,0,26.383929760229783
2074,SSP5-8.5,Postfire,13.292829287588406,0,27.28677785683186
2075,SSP5-8.5,Postfire,13.749787331818588,0,28.214016524588068
2076,SSP5-8.5,Postfire,14.219932759767856,0,29.166444373275215
2077,SSP5-8.5,Postfire,14.703958804053022,0,30.145269213200926
2078,SSP5-8.5,Postfire,15.202817458366647,0,31.152199332873433
2079,SSP5-8.5,Postfire,15.717512125165255,0,32.18902038816927
2080,SSP5-8.5,Postfire,16.248922265281458,0,33.25723135156386
2081,SSP5-8.5,Postfire,16.797633594265537,0,34.357720848490814
2082,SSP5-8.5,Postfire,17.364173170616468,0,35.491220769073834
2083,SSP5-8.5,Postfire,17.948776339443235,0,36.65791609031518
2084,SSP5-8.5,Postfire,18.551881234020808,0,37.85834667730245
2085,SSP5-8.5,Postfire,19.173623075911493,0,39.092543812423386
2086,SSP5-8.5,Postfire,19.814425692026617,0,40.36105193624219
2087,SSP5-8.5,Postfire,20.475142434940647,0,41.66523396286987
2088,SSP5-8.5,Postfire,21.15677986539513,0,43.00678034570475
2089,SSP5-8.5,Postfire,21.860866504517144,0,44.388324792622136
2090,SSP5-8.5,Postfire,22.589374645122483,0,45.813344384443866
2091,SSP5-8.5,Postfire,23.34405840308852,0,47.28503840345777
2092,SSP5-8.5,Postfire,24.12692665392758,0,48.80712605012347
2093,SSP5-8.5,Postfire,24.93848313973631,0,50.381005755604086
2094,SSP5-8.5,Postfire,25.778672093700575,0,52.00725267187765
2095,SSP5-8.5,Postfire,26.647815682321873,0,53.687315718621896
2096,SSP5-8.5,Postfire,27.546296344010063,0,55.423099451374014
2097,SSP5-8.5,Postfire,28.475402224465917,0,57.218422203714226
2098,SSP5-8.5,Postfire,29.436627766755173,0,59.078022878157675
2099,SSP5-8.5,Postfire,30.432527223356622,0,61.00913432905529
2100,SSP5-8.5,Postfire,31.46658825924751,0,63.02165103282509
