Year,SSP,Process,mean_GtCO2e_yr,ymin_GtCO2e_yr,ymax_GtCO2e_yr
2095,SSP5-8.5,Combustion,3.520977416730854,2.0999637419346255,4.941991091527083
2096,SSP5-8.5,Combustion,3.5559419066019724,2.1182863583580414,4.9935974548459034
2097,SSP5-8.5,Combustion,3.591177917900285,2.1369613201762427,5.045394515624327
2098,SSP5-8.5,Combustion,3.6266246911073305,2.15584526425263,5.097404117962031
2099,SSP5-8.5,Combustion,3.664661928965741,2.1766273357726247,5.152696522158857
2100,SSP5-8.5,Combustion,3.706432274199894,2.200023490135919,5.212841058263869
2014,SSP5-8.5,Postfire,0.1931302262638197,0.06482527016553541,0.321435182362104
2015,SSP5-8.5,Postfire,0.2043250706751416,0.06417667558861787,0.3444734657616654
2016,SSP5-8.5,Postfire,0.21085742664546905,0.06656841491290763,0.3551464383780305
2017,SSP5-8.5,Postfire,0.21725468608390117,0.06931289787448705,0.36519647429331525
2018,SSP5-8.5,Postfire,0.22406206389046984,0.07209802790605493,0.3760260998748848
2019,SSP5-8.5,Postfire,0.23130816320028777,0.07492035987807696,0.3876959665224986
2020,SSP5-8.5,Postfire,0.23898778195851084,0.07779561158319259,0.4001799523338291
2021,SSP5-8.5,Postfire,0.24713950375982632,0.08071812197607503,0.4135608855435776
2022,SSP5-8.5,Postfire,0.25581843961151185,0.08368830769451902,0.4279485715285047
2023,SSP5-8.5,Postfire,0.2649288439542741,0.08677564042808145,0.4430820474804667
2024,SSP5-8.5,Postfire,0.27433495557028137,0.0900568362357286,0.45861307490483416
2025,SSP5-8.5,Postfire,0.2838616053565646,0.09361423260672358,0.47410897810640557
2026,SSP5-8.5,Postfire,0.2934513178506335,0.09746325134973755,0.48943938435152945
2027,SSP5-8.5,Postfire,0.3031528995246166,0.10156795812399211,0.5047378409252411
2028,SSP5-8.5,Postfire,0.31311419887982544,0.10585317712616882,0.5203752206334821
2029,SSP5-8.5,Postfire,0.3233745520025747,0.11030387224463373,0.5364452317605157
2030,SSP5-8.5,Postfire,0.3339967445526171,0.11490319001338276,0.5530902990918514
2031,SSP5-8.5,Postfire,0.34501577650402177,0.11964738423787005,0.5703841687701735
2032,SSP5-8.5,Postfire,0.35648531155934515,0.12451762331755051,0.5884529998011399
2033,SSP5-8.5,Postfire,0.3685833523291639,0.1294538936961663,0.6077128109621615
2034,SSP5-8.5,Postfire,0.3814931533686479,0.134409180241589,0.6285771264957069
2035,SSP5-8.5,Postfire,0.39500308864096306,0.1395159039763701,0.650490273305556
2036,SSP5-8.5,Postfire,0.4090821263509906,0.1448152172528111,0.6733490354491701
2037,SSP5-8.5,Postfire,0.423521704129706,0.1504155535932365,0.6966278546661755
2038,SSP5-8.5,Postfire,0.43837223775957457,0.15630216667405228,0.7204423088450969
2039,SSP5-8.5,Postfire,0.45354913752218734,0.16251357878834954,0.7445846962560252
2040,SSP5-8.5,Postfire,0.469017771332064,0.16906429782916127,0.7689712448349668
2041,SSP5-8.5,Postfire,0.4848389742950692,0.17592432620179171,0.7937536223883468
2042,SSP5-8.5,Postfire,0.5011898161886311,0.18301938139831875,0.8193602509789435
2043,SSP5-8.5,Postfire,0.5182298784184266,0.19029550370368836,0.8461642531331648
2044,SSP5-8.5,Postfire,0.5360896949609076,0.1977244819814104,0.8744549079404049
2045,SSP5-8.5,Postfire,0.5550289473862271,0.20523845641099708,0.9048194383614572
2046,SSP5-8.5,Postfire,0.5750158013052012,0.21289731721121474,0.9371342853991877
2047,SSP5-8.5,Postfire,0.5960170546221272,0.22076490396446508,0.9712692052797893
2048,SSP5-8.5,Postfire,0.6177954966423841,0.22897256243697256,1.0066184308477957
2049,SSP5-8.5,Postfire,0.6400026040208623,0.23767733499718335,1.0423278730445413
2050,SSP5-8.5,Postfire,0.6624990629362533,0.2469357006278028,1.0780624252447037
2051,SSP5-8.5,Postfire,0.6855058102060861,0.2566539930027371,1.1143576274094351
2052,SSP5-8.5,Postfire,0.709146687722607,0.26677276073518125,1.1515206147100328
2053,SSP5-8.5,Postfire,0.7335178553884347,0.27726083692046205,1.1897748738564073
2054,SSP5-8.5,Postfire,0.7588611527333339,0.28804773320801635,1.2296745722586513
2055,SSP5-8.5,Postfire,0.7854690667544704,0.2990604835504318,1.271877649958509
2056,SSP5-8.5,Postfire,0.8134749442304922,0.3102989115680769,1.3166509768929076
2057,SSP5-8.5,Postfire,0.8425425603289498,0.3219248582465658,1.3631602624113337
2058,SSP5-8.5,Postfire,0.8726241112487079,0.334003695161748,1.4112445273356677
2059,SSP5-8.5,Postfire,0.9037585820818188,0.34654935507370854,1.460967809089929
2060,SSP5-8.5,Postfire,0.9356280619297191,0.35967880086512294,1.5115773229943152
2061,SSP5-8.5,Postfire,0.9682441530393104,0.3734070529853386,1.5630812530932823
2062,SSP5-8.5,Postfire,1.001752594791747,0.3876901416759483,1.6158150479075455
2063,SSP5-8.5,Postfire,1.0364028483249208,0.4024666004709364,1.670339096178905
2064,SSP5-8.5,Postfire,1.0723478771136203,0.4177117779724887,1.7269839762547519
2065,SSP5-8.5,Postfire,1.1097864136586892,0.43340863415070763,1.786164193166671
2066,SSP5-8.5,Postfire,1.1491968269837496,0.44948775169655164,1.8489059022709475
2067,SSP5-8.5,Postfire,1.190639676746554,0.4659874045401664,1.9152919489529414
2068,SSP5-8.5,Postfire,1.2338790832494777,0.4830366875986952,1.9847214789002603
2069,SSP5-8.5,Postfire,1.2784577325396969,0.5007955120014783,2.0561199530779155
2070,SSP5-8.5,Postfire,1.3241288357504866,0.519359698750099,2.128897972750874
2071,SSP5-8.5,Postfire,1.370848078069001,0.5387498013981494,2.202946354739853
2072,SSP5-8.5,Postfire,1.4189933831212094,0.5589079066461127,2.2790788595963063
2073,SSP5-8.5,Postfire,1.4687960417994803,0.5797931744572236,2.357798909141737
2074,SSP5-8.5,Postfire,1.5202354538353218,0.6014251621150206,2.4390457455556227
2075,SSP5-8.5,Postfire,1.5735425644777097,0.6238081754350965,2.5232769535203228
2076,SSP5-8.5,Postfire,1.6288153180448783,0.6469515077278948,2.6106791283618618
2077,SSP5-8.5,Postfire,1.6864565505615168,0.6708545970546165,2.7020585040684173
2078,SSP5-8.5,Postfire,1.74696180673669,0.6955071512037005,2.79841646226968
2079,SSP5-8.5,Postfire,1.8104935641142468,0.7209397810981137,2.90004734713038
2080,SSP5-8.5,Postfire,1.8769155615185376,0.7472213813228388,3.0066097417142363
2081,SSP5-8.5,Postfire,1.9457872637683968,0.7744258406339948,3.117148686902799
2082,SSP5-8.5,Postfire,2.017048642607966,0.8025955880124962,3.2315016972034356
2083,SSP5-8.5,Postfire,2.090233623015263,0.8317272399289732,3.3487400061015524
2084,SSP5-8.5,Postfire,2.1657125576156124,0.8618068035403388,3.469618311690886
2085,SSP5-8.5,Postfire,2.2429913291082317,0.8927577010602785,3.5932249571561847
2086,SSP5-8.5,Postfire,2.322590064820381,0.924538794409149,3.720641335231613
2087,SSP5-8.5,Postfire,2.405302028671423,0.9570213006199706,3.853582756722875
2088,SSP5-8.5,Postfire,2.4914613561437555,0.9900406783486895,3.9928820339388214
2089,SSP5-8.5,Postfire,2.5820665606003033,1.023400376533732,4.140732744666875
2090,SSP5-8.5,Postfire,2.678011110723999,1.0567638092103067,4.299258412237691
2091,SSP5-8.5,Postfire,2.779021660003002,1.0896961961759781,4.468347123830027
2092,SSP5-8.5,Postfire,2.8856571590689035,1.1216322936555887,4.649682024482218
2093,SSP5-8.5,Postfire,2.995291849113711,1.1520891984296304,4.8384944997977914
2094,SSP5-8.5,Postfire,3.1069237006484816,1.1807301405196335,5.033117260777329
2095,SSP5-8.5,Postfire,3.2212436394838693,1.2069205544757509,5.235566724491988
2096,SSP5-8.5,Postfire,3.33838791434193,1.229931041187729,5.446844787496131
2097,SSP5-8.5,Postfire,3.460066760778175,1.2483962475509447,5.671737274005405
2098,SSP5-8.5,Postfire,3.586748499126289,1.2607777274322918,5.912719270820286
2099,SSP5-8.5,Postfire,3.720513216372578,1.264254833330205,6.176771599414951
2100,SSP5-8.5,Postfire,3.86326966325559,1.2546746602104273,6.471864666300752
