Year,SSP,Process,mean_GtCO2_yr,ymin_GtCO2_yr,ymax_GtCO2_yr
2055,SSP2-4.5,Postfire,0.20820947018672625,0,0.4192418809018228
2056,SSP2-4.5,Postfire,0.21207261951238937,0,0.426834806762498
2057,SSP2-4.5,Postfire,0.21600255341033553,0,0.4345776793032029
2058,SSP2-4.5,Postfire,0.21994277295521583,0,0.4423195621895856
2059,SSP2-4.5,Postfire,0.22389692770188616,0,0.45006868522576937
2060,SSP2-4.5,Postfire,0.22770026922905032,0,0.4574247922699216
2061,SSP2-4.5,Postfire,0.2313302329528731,0,0.4643269095079575
2062,SSP2-4.5,Postfire,0.234854335639,0,0.47094433144093306
2063,SSP2-4.5,Postfire,0.23837838121762583,0,0.47754018253071295
2064,SSP2-4.5,Postfire,0.24195791180063653,0,0.48425607363139256
2065,SSP2-4.5,Postfire,0.2456533042641517,6.661256420004147e-5,0.49123999596410334
2066,SSP2-4.5,Postfire,0.24962906180431796,3.68862914080198e-4,0.49888926069455575
2067,SSP2-4.5,Postfire,0.25387781018008876,5.654263179237229e-4,0.5071901940422539
2068,SSP2-4.5,Postfire,0.25826069768807064,7.196641117798164e-4,0.5158017312643615
2069,SSP2-4.5,Postfire,0.2625680834527893,9.242949181963445e-4,0.5242118719873823
2070,SSP2-4.5,Postfire,0.2666834571777929,0.0012350423954116674,0.5321318719601742
2071,SSP2-4.5,Postfire,0.2705714927257007,0.0016672005120842992,0.539475784939317
2072,SSP2-4.5,Postfire,0.274357441666574,0.002170655200507854,0.5465442281326401
2073,SSP2-4.5,Postfire,0.2781224604951133,0.0027029164910534753,0.5535420044991731
2074,SSP2-4.5,Postfire,0.28184828946472223,0.003264296806293754,0.5604322821231507
2075,SSP2-4.5,Postfire,0.2855838582867369,0.0038365518775482776,0.5673311646959255
2076,SSP2-4.5,Postfire,0.2893422307107102,0.004409851959699618,0.5742746094617208
2077,SSP2-4.5,Postfire,0.2932104350418704,0.004953258564131313,0.5814676115196095
2078,SSP2-4.5,Postfire,0.2972971497774788,0.0054242074184943645,0.5891700921364632
2079,SSP2-4.5,Postfire,0.301605559904541,0.0058185570252757834,0.5973925627838063
2080,SSP2-4.5,Postfire,0.30604610619766537,0.006171383399860619,0.6059208289954701
2081,SSP2-4.5,Postfire,0.31046993769115955,0.006539704076575059,0.6144001713057441
2082,SSP2-4.5,Postfire,0.314826372002291,0.006949921253718516,0.6227028227508635
2083,SSP2-4.5,Postfire,0.3189991309712988,0.0074400517075266515,0.6305582102350709
2084,SSP2-4.5,Postfire,0.3230527494862999,0.00799584997162528,0.6381096490009746
2085,SSP2-4.5,Postfire,0.3268957981284855,0.00863595481570828,0.6451556414412627
2086,SSP2-4.5,Postfire,0.3306148012223562,0.009338708418998809,0.6518908940257135
2087,SSP2-4.5,Postfire,0.33436421868940225,0.010046135661209876,0.6586823017175947
2088,SSP2-4.5,Postfire,0.3381925106296294,0.010732165625207735,0.6656528556340511
2089,SSP2-4.5,Postfire,0.34223280291658176,0.011355746375175058,0.6731098594579885
2090,SSP2-4.5,Postfire,0.346594040497207,0.01187791923239595,0.6813101617620181
2091,SSP2-4.5,Postfire,0.351150406721865,0.012331634545843795,0.6899691788978861
2092,SSP2-4.5,Postfire,0.35589663798476306,0.012733086621913192,0.6990601893476129
2093,SSP2-4.5,Postfire,0.36042853258821583,0.013191802415580267,0.7076652627608514
2094,SSP2-4.5,Postfire,0.36455547923576,0.01379006225818974,0.7153208962133302
2095,SSP2-4.5,Postfire,0.36837365361229857,0.014509579196218314,0.7222377280283788
2096,SSP2-4.5,Postfire,0.3719294127384716,0.015326194937627602,0.7285326305393156
2097,SSP2-4.5,Postfire,0.3754155789458318,0.016185159020383033,0.7346459988712806
2098,SSP2-4.5,Postfire,0.3788886298238637,0.0170532594635594,0.740724000184168
2099,SSP2-4.5,Postfire,0.3825209402969855,0.017883682431300507,0.7471581981626705
2100,SSP2-4.5,Postfire,0.3864617449860227,0.018627207669945356,0.7542962823021
2014,SSP4-6.0,Gradual,0.6933882924775886,0,1.4927560570551717
2015,SSP4-6.0,Gradual,0.702392360748507,0,1.5065782350371595
2016,SSP4-6.0,Gradual,0.7028392599399914,0,1.4997996944029
2017,SSP4-6.0,Gradual,0.7033390883701247,0,1.4934878935175773
2018,SSP4-6.0,Gradual,0.706190494287428,0,1.4928932270198114
2019,SSP4-6.0,Gradual,0.7120402214815077,0,1.4992850042009458
2020,SSP4-6.0,Gradual,0.7214712858437933,0,1.5137986520429707
2021,SSP4-6.0,Gradual,0.7371236180602887,0,1.5419434554384979
2022,SSP4-6.0,Gradual,0.7592732946106027,0,1.584156001470109
2023,SSP4-6.0,Gradual,0.7849404673325999,0,1.6334537044504716
2024,SSP4-6.0,Gradual,0.8109973342741593,0,1.6826551996660295
2025,SSP4-6.0,Gradual,0.8333408772422196,0,1.722612937421117
2026,SSP4-6.0,Gradual,0.8511736560864226,0,1.7516639644134626
2027,SSP4-6.0,Gradual,0.8653600804325547,0,1.7720426617174667
2028,SSP4-6.0,Gradual,0.8789747527552166,0,1.7908106598537963
2029,SSP4-6.0,Gradual,0.8920519686456693,0,1.8083493847096797
2030,SSP4-6.0,Gradual,0.9057785433003795,0,1.8272747262471551
2031,SSP4-6.0,Gradual,0.9205524324623244,0,1.8485641027974626
2032,SSP4-6.0,Gradual,0.9380344662339796,3.0144236023876836e-4,1.8757674901077204
2033,SSP4-6.0,Gradual,0.9612252222807264,0.00710338447583414,1.9153470600856186
2034,SSP4-6.0,Gradual,0.9924629718267038,0.012638271218392894,1.972287672435015
2035,SSP4-6.0,Gradual,1.0255038829245575,0.018035306746279733,2.0329724591028353
2036,SSP4-6.0,Gradual,1.0605671826285787,0.023976316096483652,2.097158049160674
2037,SSP4-6.0,Gradual,1.091941297520937,0.0311536854675889,2.152728909574285
2038,SSP4-6.0,Gradual,1.1216878136198367,0.03966715337006277,2.203708473869611
2039,SSP4-6.0,Gradual,1.1466104924869296,0.04942471136527349,2.2437962736085857
2040,SSP4-6.0,Gradual,1.1668641029479097,0.060478719671505754,2.2732494862243136
2041,SSP4-6.0,Gradual,1.1842289591434438,0.072290991384935,2.296166926901953
2042,SSP4-6.0,Gradual,1.2022270318027684,0.0842359136883124,2.320218149917224
2043,SSP4-6.0,Gradual,1.223102894977734,0.09585680743481606,2.350348982520652
2044,SSP4-6.0,Gradual,1.2486508945939068,0.10700064340296911,2.3903011457848446
2045,SSP4-6.0,Gradual,1.2829741135269717,0.1175243094305145,2.448423917623429
2046,SSP4-6.0,Gradual,1.3234556525501973,0.12762445821073842,2.5192868468896563
2047,SSP4-6.0,Gradual,1.3688921496766189,0.13799869676068455,2.5997856025925534
2048,SSP4-6.0,Gradual,1.4132670540358003,0.14916912972422725,2.6773649783473736
2049,SSP4-6.0,Gradual,1.44993407872832,0.16181800628462328,2.7380501511720166
2050,SSP4-6.0,Gradual,1.476446547006372,0.176069473516127,2.776823620496617
2051,SSP4-6.0,Gradual,1.4982687502625558,0.19149493394560935,2.8050425665795022
2052,SSP4-6.0,Gradual,1.5177776701883243,0.20720964340079195,2.8283456969758567
2053,SSP4-6.0,Gradual,1.5367772814476754,0.22294008651553088,2.8506144763798202
2054,SSP4-6.0,Gradual,1.5593686772909638,0.23851724800118101,2.8802201065807465
2055,SSP4-6.0,Gradual,1.5893927408210946,0.253847685707115,2.924937795935074
2056,SSP4-6.0,Gradual,1.6275233643065934,0.26898410499973346,2.9860626236134533
2057,SSP4-6.0,Gradual,1.6664878452647618,0.2839838181956824,3.048991872333841
2058,SSP4-6.0,Gradual,1.7055422611307915,0.2995524464884525,3.1115320757731304
2059,SSP4-6.0,Gradual,1.7442919759420392,0.31563898953285885,3.1729449623512194
2060,SSP4-6.0,Gradual,1.7763468348153233,0.331790249161815,3.2209034204688316
2061,SSP4-6.0,Gradual,1.8024657348015791,0.34827294443279677,3.2566585251703613
2062,SSP4-6.0,Gradual,1.825115990176508,0.3647893253151331,3.285442655037883
2063,SSP4-6.0,Gradual,1.8479028204082044,0.38127046384682806,3.3145351769695806
2064,SSP4-6.0,Gradual,1.872354052810069,0.3975511520030526,3.3471569536170858
2065,SSP4-6.0,Gradual,1.9006377904247465,0.4138073687888013,3.387468212060692
2066,SSP4-6.0,Gradual,1.938427169842744,0.4306645633868589,3.4461897762986293
2067,SSP4-6.0,Gradual,1.9842129062961595,0.4478821407809652,3.520543671811354
2068,SSP4-6.0,Gradual,2.032925775909002,0.46535391959438166,3.6004976322236226
2069,SSP4-6.0,Gradual,2.076915289321249,0.4825885216264785,3.671242057016019
2070,SSP4-6.0,Gradual,2.1126364750723385,0.49946232537087765,3.7258106247737994
2071,SSP4-6.0,Gradual,2.1393931089086307,0.5155999136635665,3.763186304153695
2072,SSP4-6.0,Gradual,2.162478982899409,0.531419079222466,3.793538886576352
2073,SSP4-6.0,Gradual,2.1848690089767455,0.546810283219056,3.822927734734435
2074,SSP4-6.0,Gradual,2.2056615630641816,0.5614028029454956,3.8499203231828676
2075,SSP4-6.0,Gradual,2.227423644334941,0.5756964825236686,3.879150806146213
2076,SSP4-6.0,Gradual,2.25041083682608,0.5895480943150582,3.911273579337102
2077,SSP4-6.0,Gradual,2.2775660399193196,0.6035733165099224,3.951558763328717
2078,SSP4-6.0,Gradual,2.312396891871861,0.6183503476865668,4.006443436057155
2079,SSP4-6.0,Gradual,2.3541400792523177,0.6338014080274079,4.074478750477228
2080,SSP4-6.0,Gradual,2.3991521736566783,0.6495217994947273,4.148782547818629
2081,SSP4-6.0,Gradual,2.4415428731443276,0.6647596711891288,4.218326075099526
2082,SSP4-6.0,Gradual,2.479922289801462,0.679450509028896,4.280394070574028
2083,SSP4-6.0,Gradual,2.50982722663775,0.6925895638859052,4.327064889389595
2084,SSP4-6.0,Gradual,2.534761768627631,0.7048199634561878,4.3647035737990745
2085,SSP4-6.0,Gradual,2.5510096915960694,0.7150228396181935,4.386996543573945
2086,SSP4-6.0,Gradual,2.5633708521162113,0.724165969400536,4.402575734831887
2087,SSP4-6.0,Gradual,2.5775474602646704,0.7331937158959212,4.42190120463342
2088,SSP4-6.0,Gradual,2.5949103834602805,0.7423012932747668,4.447519473645794
2089,SSP4-6.0,Gradual,2.620479138821745,0.7526956881803852,4.488262589463105
2090,SSP4-6.0,Gradual,2.6572340127241407,0.7650763044276092,4.5493917210206725
2091,SSP4-6.0,Gradual,2.699552969760058,0.7783433669904887,4.620762572529628
2092,SSP4-6.0,Gradual,2.7479036101841947,0.7928726441972687,4.7029345761711205
2093,SSP4-6.0,Gradual,2.785753257123968,0.8048908430657464,4.76661567118219
2094,SSP4-6.0,Gradual,2.808025184481845,0.8134648985349755,4.802585470428715
2095,SSP4-6.0,Gradual,2.819262079754308,0.8194478789361619,4.819076280572455
2096,SSP4-6.0,Gradual,2.821058646336406,0.8229020309015256,4.819215261771286
2097,SSP4-6.0,Gradual,2.821497358527159,0.8256354024264867,4.817359314627831
2098,SSP4-6.0,Gradual,2.8222153451838445,0.8279730730982473,4.8164576172694415
2099,SSP4-6.0,Gradual,2.8300735090410334,0.8317356866789454,4.828411331403121
2100,SSP4-6.0,Gradual,2.850467702461752,0.8384340573550495,4.862501347568454
2014,SSP4-6.0,Abrupt,0.15916334798010956,0.06275515542034814,0.25557154053987097
2015,SSP4-6.0,Abrupt,0.16260947043826943,0.06345257354877547,0.26176636732776337
2016,SSP4-6.0,Abrupt,0.1655215292184211,0.06401568627438961,0.26702737216245254
2017,SSP4-6.0,Abrupt,0.16900443807080187,0.0650768759640186,0.2729320001775851
2018,SSP4-6.0,Abrupt,0.1731091721333627,0.06662007572721185,0.27959826853951353
2019,SSP4-6.0,Abrupt,0.17776265917522108,0.06857814842554535,0.28694716992489677
2020,SSP4-6.0,Abrupt,0.18301313519835488,0.07096396970340112,0.29506230069330863
2021,SSP4-6.0,Abrupt,0.18950403974118235,0.07421223294190031,0.3047958465404644
2022,SSP4-6.0,Abrupt,0.19704707573627336,0.07822009506476427,0.31587405640778243
2023,SSP4-6.0,Abrupt,0.2048297313631018,0.08250189871740053,0.3271575640088031
2024,SSP4-6.0,Abrupt,0.2123410014281271,0.08672747114082544,0.3379545317154288
2025,SSP4-6.0,Abrupt,0.21880667769221884,0.09036129050910688,0.3472520648753308
2026,SSP4-6.0,Abrupt,0.22443258497270144,0.09352146639889902,0.35534370354650385
2027,SSP4-6.0,Abrupt,0.22948931549817125,0.09635644495626039,0.3626221860400821
2028,SSP4-6.0,Abrupt,0.23469471793317492,0.09936293044475722,0.37002650542159266
2029,SSP4-6.0,Abrupt,0.23979787469275113,0.1023560739935031,0.37723967539199915
2030,SSP4-6.0,Abrupt,0.2450797358012026,0.1055142440769209,0.3846452275254843
2031,SSP4-6.0,Abrupt,0.2505100615581173,0.1088064194520604,0.3922137036641742
2032,SSP4-6.0,Abrupt,0.256444842422114,0.11250369907070407,0.40038598577352397
2033,SSP4-6.0,Abrupt,0.2634191492365486,0.11698774160830175,0.40985055686479543
2034,SSP4-6.0,Abrupt,0.27169452399286953,0.1224592528698854,0.42092979511585366
2035,SSP4-6.0,Abrupt,0.2796714473955546,0.12772894349991354,0.4316139512911957
2036,SSP4-6.0,Abrupt,0.2878825622130696,0.13322389647960042,0.44254122794653883
2037,SSP4-6.0,Abrupt,0.2950793462125613,0.1380225622209634,0.4521361302041592
2038,SSP4-6.0,Abrupt,0.30214314933248965,0.14277842554227918,0.46150787312270014
2039,SSP4-6.0,Abrupt,0.3082787451903466,0.1468733372313523,0.46968415314934087
2040,SSP4-6.0,Abrupt,0.31378781598545863,0.15053951604240756,0.4770361159285097
2041,SSP4-6.0,Abrupt,0.318984022305622,0.15401450119623275,0.4839535434150113
2042,SSP4-6.0,Abrupt,0.3244305363369396,0.15772336872918308,0.4911377039446961
2043,SSP4-6.0,Abrupt,0.33031576964384274,0.16179634828805622,0.49883519099962925
2044,SSP4-6.0,Abrupt,0.336817407902312,0.1663824584807064,0.5072523573239176
2045,SSP4-6.0,Abrupt,0.34452003089428734,0.17193850169197492,0.5171015600965998
2046,SSP4-6.0,Abrupt,0.352683533733098,0.1778760433753375,0.5274910240908586
2047,SSP4-6.0,Abrupt,0.36122043969224904,0.18413426857554557,0.5383066108089525
2048,SSP4-6.0,Abrupt,0.3691962497063168,0.18997480141127884,0.5484176980013548
2049,SSP4-6.0,Abrupt,0.3758939097793858,0.1948017195351833,0.5569861000235883
2050,SSP4-6.0,Abrupt,0.3812969561480617,0.19860304701662437,0.563990865279499
2051,SSP4-6.0,Abrupt,0.38639902071409,0.2022161309052703,0.5705819105229097
2052,SSP4-6.0,Abrupt,0.3913117370008251,0.20571130909452007,0.5769121649071302
2053,SSP4-6.0,Abrupt,0.3962220433362417,0.20924700014365688,0.5831970865288265
2054,SSP4-6.0,Abrupt,0.4016031227121032,0.2132125763058608,0.5899936691183456
2055,SSP4-6.0,Abrupt,0.4077974467882732,0.21787941610594966,0.5977154774705967
2056,SSP4-6.0,Abrupt,0.4146911632987489,0.22313024314151994,0.6062520834559778
2057,SSP4-6.0,Abrupt,0.42126316158776234,0.2281051011568379,0.6144212220186868
2058,SSP4-6.0,Abrupt,0.427695549042144,0.2329780056660655,0.6224130924182225
2059,SSP4-6.0,Abrupt,0.43396549543486834,0.23772467973603206,0.6302063111337046
2060,SSP4-6.0,Abrupt,0.4393288326652943,0.2417071759765269,0.6369504893540617
2061,SSP4-6.0,Abrupt,0.4441376266299749,0.2452457753335236,0.6430294779264263
2062,SSP4-6.0,Abrupt,0.44866028595066937,0.24856808388510707,0.6487524880162316
2063,SSP4-6.0,Abrupt,0.4532482949652829,0.2519684586368029,0.654528131293763
2064,SSP4-6.0,Abrupt,0.4579584095338826,0.25548669527029394,0.6604301237974712
2065,SSP4-6.0,Abrupt,0.4629693342339367,0.25927527463308353,0.6666633938347899
2066,SSP4-6.0,Abrupt,0.4688081682673096,0.2637841472386899,0.6738321892959293
2067,SSP4-6.0,Abrupt,0.4751110121920069,0.26867881159241375,0.6815432127916001
2068,SSP4-6.0,Abrupt,0.48138021447834406,0.27353331856806096,0.6892271103886272
2069,SSP4-6.0,Abrupt,0.4869882558953235,0.27780969951840506,0.696166812272242
2070,SSP4-6.0,Abrupt,0.4918268363857134,0.2814357576568431,0.7022179151145838
2071,SSP4-6.0,Abrupt,0.49594297565162376,0.284455015382102,0.7074309359211455
2072,SSP4-6.0,Abrupt,0.4998834191489561,0.28735500607315423,0.712411832224758
2073,SSP4-6.0,Abrupt,0.50380068690265,0.2902653635968697,0.7173360102084303
2074,SSP4-6.0,Abrupt,0.5075398551787647,0.29303548422427583,0.7220442261332535
2075,SSP4-6.0,Abrupt,0.511353496619199,0.29589359947579985,0.7268133937625982
2076,SSP4-6.0,Abrupt,0.5151800902711626,0.29877406356973635,0.7315861169725889
2077,SSP4-6.0,Abrupt,0.5192740508526072,0.301895880090891,0.7366522216143234
2078,SSP4-6.0,Abrupt,0.5238499663529805,0.30544673136192657,0.7422532013440345
2079,SSP4-6.0,Abrupt,0.5287586909670782,0.3092826043100234,0.7482347776241329
2080,SSP4-6.0,Abrupt,0.5337109717513119,0.31314444769310584,0.754277495809518
2081,SSP4-6.0,Abrupt,0.5383200588265151,0.31669949239970574,0.7599406252533245
2082,SSP4-6.0,Abrupt,0.542604063933532,0.3199777812758742,0.7652303465911898
2083,SSP4-6.0,Abrupt,0.5462744330822262,0.32272314516731726,0.7698257209971352
2084,SSP4-6.0,Abrupt,0.5496843083341882,0.32526190483338757,0.7741067118349889
2085,SSP4-6.0,Abrupt,0.552517846307845,0.3273059129226963,0.7777297796929936
2086,SSP4-6.0,Abrupt,0.5551836128580606,0.32922936517631185,0.7811378605398094
2087,SSP4-6.0,Abrupt,0.5580018077361195,0.33131241060635896,0.7846912048658801
2088,SSP4-6.0,Abrupt,0.5609750368537452,0.3335456466498926,0.7884044270575977
2089,SSP4-6.0,Abrupt,0.5644118545025117,0.336200951950433,0.7926227570545905
2090,SSP4-6.0,Abrupt,0.5684177055748452,0.33935994124032287,0.7974754699093675
2091,SSP4-6.0,Abrupt,0.5725652492390647,0.3426294555176475,0.802501042960482
2092,SSP4-6.0,Abrupt,0.5769549246261342,0.34610969059340757,0.8078001586588608
2093,SSP4-6.0,Abrupt,0.5805459994817103,0.3488588781800467,0.8122331207833738
2094,SSP4-6.0,Abrupt,0.5832801754042712,0.3508495342047743,0.8157108166037681
2095,SSP4-6.0,Abrupt,0.5855148414224465,0.3524190643939137,0.8186106184509793
2096,SSP4-6.0,Abrupt,0.5873051335992286,0.3536149987915631,0.8209952684068942
2097,SSP4-6.0,Abrupt,0.5891141953401204,0.3548585866704158,0.8233698040098251
2098,SSP4-6.0,Abrupt,0.5909323479981681,0.3561284664205894,0.8257362295757468
2099,SSP4-6.0,Abrupt,0.5931357180372954,0.3577630195800563,0.8285084164945344
2100,SSP4-6.0,Abrupt,0.5959495849433157,0.3599632810529598,0.8319358888336716
2014,SSP4-6.0,Combustion,0.7193737279615169,0.44380479919125276,0.994942656731781
2015,SSP4-6.0,Combustion,0.7248161593367586,0.4440068245586172,1.0056254941148999
2016,SSP4-6.0,Combustion,0.7286073884170438,0.4434193182845718,1.0137954585495157
2017,SSP4-6.0,Combustion,0.7344314959536583,0.44476850060164946,1.024094491305667
2018,SSP4-6.0,Combustion,0.7423805180158244,0.44796026479932466,1.0368007712323242
2019,SSP4-6.0,Combustion,0.7521445435926709,0.45265606530064545,1.0516330218846963
2020,SSP4-6.0,Combustion,0.7638659104319447,0.45889624944361546,1.068835571420274
2021,SSP4-6.0,Combustion,0.7795447239939791,0.46822925512606517,1.090860192861893
2022,SSP4-6.0,Combustion,0.7984279947740751,0.4799635565033604,1.1168924330447898
2023,SSP4-6.0,Combustion,0.8178048320089936,0.4920683081261775,1.1435413558918097
2024,SSP4-6.0,Combustion,0.8360611481612058,0.5033856868710208,1.1687366094513907
2025,SSP4-6.0,Combustion,0.8508219370240349,0.5122337334818743,1.1894101405661954
2026,SSP4-6.0,Combustion,0.8628028020453933,0.5191961476522057,1.206409456438581
2027,SSP4-6.0,Combustion,0.8729476429337696,0.5249740059393804,1.2209212799281588
2028,SSP4-6.0,Combustion,0.8834799436281471,0.5311578869776359,1.2358020002786583
2029,SSP4-6.0,Combustion,0.8936056669865651,0.5371073411159499,1.2501039928571802
2030,SSP4-6.0,Combustion,0.9042237578159268,0.5434497236636199,1.2649977919682338
2031,SSP4-6.0,Combustion,0.9152507112864032,0.5500789606273857,1.2804224619454208
2032,SSP4-6.0,Combustion,0.9277716117933422,0.5577740677682574,1.297769155818427
2033,SSP4-6.0,Combustion,0.9434801498380596,0.5677214402609381,1.3192388594151812
2034,SSP4-6.0,Combustion,0.963175494600802,0.5804190335027376,1.3459319556988665
2035,SSP4-6.0,Combustion,0.9818833714515498,0.5922113551672397,1.37155538773586
2036,SSP4-6.0,Combustion,1.0012741595464902,0.6044201700550611,1.3981281490379194
2037,SSP4-6.0,Combustion,1.0173862529220312,0.6142003593185968,1.4205721465254655
2038,SSP4-6.0,Combustion,1.0330403590708592,0.623690445467419,1.4423902726742994
2039,SSP4-6.0,Combustion,1.045715692290291,0.6310494010448993,1.4603819835356828
2040,SSP4-6.0,Combustion,1.056368829648629,0.6370358605518052,1.475701798745453
2041,SSP4-6.0,Combustion,1.0660053127380409,0.6423870134995149,1.489623611976567
2042,SSP4-6.0,Combustion,1.0764319735754886,0.6483807178689553,1.5044832292820218
2043,SSP4-6.0,Combustion,1.08828286467182,0.6554152542107067,1.521150475132933
2044,SSP4-6.0,Combustion,1.1021101565420957,0.6638375110212551,1.5403828020629362
2045,SSP4-6.0,Combustion,1.1198391407745256,0.67499021589018815,1.564688065658863
2046,SSP4-6.0,Combustion,1.13910628456302,0.6870841984159901,1.5911283707100499
2047,SSP4-6.0,Combustion,1.1596494684748568,0.6999549047450405,1.619344032204673
2048,SSP4-6.0,Combustion,1.1783834433396505,0.7113949117388039,1.6453719749404971
2049,SSP4-6.0,Combustion,1.1929563618964636,0.7198154638870486,1.6660972599058785
2050,SSP4-6.0,Combustion,1.2032756138098126,0.7252693327944446,1.6812818948251806
2051,SSP4-6.0,Combustion,1.212606158786448,0.7302077762402145,1.6950045413326817
2052,SSP4-6.0,Combustion,1.2213262533954763,0.7348320098271248,1.7078204969638278
2053,SSP4-6.0,Combustion,1.2300470451868046,0.7395470188501303,1.720547071523479
2054,SSP4-6.0,Combustion,1.2403645305341156,0.7454653332698962,1.735263727798335
2055,SSP4-6.0,Combustion,1.2534739550607734,0.7533746299939259,1.753573280127621
2056,SSP4-6.0,Combustion,1.269060274454357,0.7629691222028645,1.7751514267058497
2057,SSP4-6.0,Combustion,1.283640829515698,0.7717018958540972,1.7955797631772987
2058,SSP4-6.0,Combustion,1.2978129653334296,0.7800997084462535,1.8155262222206057
2059,SSP4-6.0,Combustion,1.311506395610275,0.7881344230853266,1.8348783681352234
2060,SSP4-6.0,Combustion,1.322095359792672,0.7939181115998081,1.8502726079855356
2061,SSP4-6.0,Combustion,1.3307618491727216,0.7983927491677469,1.8631309491776962
2062,SSP4-6.0,Combustion,1.338449418050534,0.802257695160723,1.874641140940345
2063,SSP4-6.0,Combustion,1.3464119959789516,0.8064014935680979,1.8864224983898052
2064,SSP4-6.0,Combustion,1.3548663114183863,0.8109323466466688,1.8988002761901037
2065,SSP4-6.0,Combustion,1.3644624904304978,0.816290510867189,1.9126344699938067
2066,SSP4-6.0,Combustion,1.3771458200980649,0.823847782965957,1.9304438572301728
2067,SSP4-6.0,Combustion,1.39166050322103,0.8326020242636851,1.950718982178375
2068,SSP4-6.0,Combustion,1.4061884164652991,0.8412319341098082,1.97114489882079
2069,SSP4-6.0,Combustion,1.4183749404624342,0.84808662596528706,1.9886632549595813
2070,SSP4-6.0,Combustion,1.427745938737628,0.852931444933833,2.002560432541423
2071,SSP4-6.0,Combustion,1.4344366659492458,0.8559127277040566,2.012960604194435
2072,SSP4-6.0,Combustion,1.4404898845214646,0.8585579990602595,2.0224217699826696
2073,SSP4-6.0,Combustion,1.4464907595060177,0.8612496091728358,2.0317319098391997
2074,SSP4-6.0,Combustion,1.451852946524352,0.8635182812622871,2.0401876117864166
2075,SSP4-6.0,Combustion,1.4575448128079564,0.8660748614421815,2.0490147641737315
2076,SSP4-6.0,Combustion,1.463338438455393,0.8687175298917232,2.0579593470190627
2077,SSP4-6.0,Combustion,1.4702356636211265,0.8721670026314174,2.0683043246108355
2078,SSP4-6.0,Combustion,1.4790981690020308,0.8770089916622178,2.081187346341844
2079,SSP4-6.0,Combustion,1.4893827969321838,0.8827917173688283,2.095973876495539
2080,SSP4-6.0,Combustion,1.499966240337606,0.8886861748001776,2.111246305875034
2081,SSP4-6.0,Combustion,1.5092805806596357,0.8936066902945812,2.12495447102469
2082,SSP4-6.0,Combustion,1.517355204597166,0.8976413978062281,2.137069011388104
2083,SSP4-6.0,Combustion,1.5229933329629972,0.8999455341927881,2.1460411317332064
2084,SSP4-6.0,Combustion,1.5275956677995817,0.9016045582944662,2.1535867773046973
2085,SSP4-6.0,Combustion,1.529859364631308,0.9016439906981178,2.158074738564498
2086,SSP4-6.0,Combustion,1.5314421706505603,0.9013218550456005,2.1615624862555203
2087,SSP4-6.0,Combustion,1.533680582703087,0.9015790915317345,2.1657820738744396
2088,SSP4-6.0,Combustion,1.5366094769891565,0.9023737999781954,2.1708451540001175
2089,SSP4-6.0,Combustion,1.541540089669953,0.9046343535459513,2.1784458257939545
2090,SSP4-6.0,Combustion,1.548964864150305,0.908651633840722,2.189278094459888
2091,SSP4-6.0,Combustion,1.5571124092181776,0.9130799315279159,2.2011448869084393
2092,SSP4-6.0,Combustion,1.5664135212300432,0.918268098194559,2.2145589442655274
2093,SSP4-6.0,Combustion,1.5723842665487746,0.9209199192756177,2.2238486138219313
2094,SSP4-6.0,Combustion,1.5746801956280037,0.9209511021188025,2.228409289137205
2095,SSP4-6.0,Combustion,1.5747966069142227,0.919558289211282,2.2300349246171636
2096,SSP4-6.0,Combustion,1.5729643524808825,0.916902664341092,2.2290260406206732
2097,SSP4-6.0,Combustion,1.571209891662833,0.91447148231868,2.227948301006986
2098,SSP4-6.0,Combustion,1.56951463717633,0.9121736623840895,2.2268556119685705
2099,SSP4-6.0,Combustion,1.5695524469278466,0.9112100046369979,2.227894889218695
2100,SSP4-6.0,Combustion,1.572362222019509,0.9122495903656942,2.232474853673324
2014,SSP4-6.0,Postfire,0.08510067505938307,0,0.17229144845410618
2015,SSP4-6.0,Postfire,0.0910563128264812,0,0.1871309658479377
2016,SSP4-6.0,Postfire,0.09316474802228146,0,0.19153613526903673
2017,SSP4-6.0,Postfire,0.09494698399608884,0,0.19501010138852296
2018,SSP4-6.0,Postfire,0.0968376772995551,0,0.19872597959479238
2019,SSP4-6.0,Postfire,0.09886152716153136,0,0.202754229681247
2020,SSP4-6.0,Postfire,0.1010278773693766,0,0.20711871213631802
2021,SSP4-6.0,Postfire,0.10342474425938476,0,0.2120396786806688
2022,SSP4-6.0,Postfire,0.10608850641299644,0,0.2176059005406527
2023,SSP4-6.0,Postfire,0.10891790750308386,0,0.22355311775432538
2024,SSP4-6.0,Postfire,0.11179179993247644,0,0.22956743170894373
2025,SSP4-6.0,Postfire,0.11456926408628695,0,0.2352892189793877
2026,SSP4-6.0,Postfire,0.11720462267952585,0,0.24060543991577038
2027,SSP4-6.0,Postfire,0.11973513873332024,0,0.24561753849502427
2028,SSP4-6.0,Postfire,0.1222668502413798,0,0.25060143410648444
2029,SSP4-6.0,Postfire,0.1248210730497613,0,0.25561614152585
2030,SSP4-6.0,Postfire,0.12742023514504142,0,0.2607206191045697
2031,SSP4-6.0,Postfire,0.13008254799182403,0,0.26596285997134095
2032,SSP4-6.0,Postfire,0.13285870869627564,0,0.2714697668064576
